#{"t_start": 1690227068.5983675, "env_id": null}
r,l,t
-699,480,4.507319
-687,480,4.773611
-279,480,5.128659
306,480,5.391954
297,480,5.665224
297,480,5.935501
-726,480,6.17885
294,480,6.402253
-114,480,6.595736
-132,480,6.954778
-348,480,7.207102
-102,480,7.423522
-456,480,7.666872
-873,480,7.887241
165,480,8.216899
-807,480,8.506127
-276,480,8.740501
-603,480,8.970884
228,480,9.226914
261,480,9.406481
84,480,9.62518
402,480,9.870615
-483,480,10.065435
411,480,10.268511
-912,480,10.457312
-714,480,10.660389
-372,480,10.847847
363,480,11.036372
396,480,11.352685
-681,480,11.609
-54,480,11.80348
384,480,11.965048
-165,480,12.143572
54,480,12.305139
339,480,12.490643
306,480,12.70507
-114,480,12.86963
-939,480,13.027208
-786,480,13.2177
-180,480,13.414174
-189,480,13.593693
-465,480,13.749278
-585,480,13.913838
99,480,14.073413
-447,480,14.232017
-717,480,14.403852
276,480,14.560066
339,480,14.719091
-141,480,14.906547
-465,480,15.04714
-696,480,15.235391
327,480,15.407226
-336,480,15.594683
-612,480,15.752035
-777,480,15.923871
-36,480,16.111326
111,480,16.254088
141,480,16.410301
-693,480,16.582135
-189,480,16.749183
300,480,16.886041
-870,480,17.051366
261,480,17.24304
-249,480,17.429543
249,480,17.605073
-105,480,17.799552
282,480,17.984059
-345,480,18.174549
-210,480,18.355067
-399,480,18.517635
-408,480,18.701141
-375,480,18.878667
-288,480,19.056193
54,480,19.215822
249,480,19.403997
105,480,19.559623
75,480,19.700215
-120,480,19.856429
246,480,20.014393
-39,480,20.186229
-894,480,20.342443
-915,480,20.516124
-312,480,20.703579
231,480,20.875414
84,480,21.032781
-252,480,21.188995
-348,480,21.345206
-792,480,21.52038
-45,480,21.68963
-111,480,21.892707
-687,480,22.046236
207,480,22.222429
126,480,22.378641
219,480,22.551373
198,480,22.724581
-792,480,22.865173
-162,480,23.037007
-180,480,23.226158
-624,480,23.4264-279,480,113.786965
-210,480,118.132338
-207,480,122.835741
-207,480,127.620903
-222,480,132.089685
-225,480,136.969631
-216,480,142.066809
-156,480,146.597236
-264,480,151.286937
-276,480,155.912101
-231,480,160.422629
-273,480,164.975024
-252,480,169.599372
-300,480,174.218241
-234,480,178.912529
-297,480,184.116593
-201,480,188.991743
-279,480,193.713228
-282,480,198.351112
-300,480,203.055995
-231,480,207.787332
-252,480,212.647008
-264,480,217.312856
-252,480,222.131445
-159,480,226.995949
-195,480,231.914622
-222,480,236.800461
-279,480,241.53547
-279,480,247.041994
-237,480,252.060463
-186,480,256.907053
-177,480,261.857263
-288,480,266.871739
-228,480,271.734426
-276,480,276.64654
-249,480,281.483579
-123,480,286.49438
-225,480,291.653109
-276,480,296.513731
-303,480,301.542041
-237,480,307.153096
-231,480,312.117302
-243,480,317.559776
-198,480,322.975287
-177,480,328.220289
-213,480,333.222874
-231,480,338.359371
-261,480,343.329919
-255,480,348.516187
-144,480,353.651223
-177,480,358.681761
-198,480,364.593699
-303,480,370.063022
-189,480,375.42705
-288,480,380.585698
-348,480,385.648925
-306,480,390.741863
-234,480,396.002118
-207,480,401.695778
-219,480,406.939416
-360,480,412.652221
-276,480,417.899424
-225,480,423.722384
-246,480,429.21757
-222,480,434.497999
-210,480,439.782123
-240,480,444.918019
-60,480,450.202459
-225,480,455.330325
-342,480,460.411224
-318,480,465.531885
-198,480,470.815064
-99,480,476.21212
-273,480,481.45838
-324,480,487.541142
-252,480,492.688601
-264,480,497.985043
-282,480,503.341524
-231,480,508.4601
-168,480,513.760304
-276,480,519.140333
-276,480,524.354668
-324,480,530.369778
-273,480,538.358536
-111,480,546.225984
-219,480,551.75697
-315,480,556.86237
-204,480,562.189332
-312,480,567.439584
-354,480,572.747282
-336,480,577.92938
-318,480,583.133579
-111,480,588.311474
-363,480,593.603314
-270,480,598.763361
-153,480,604.431695
-201,480,609.807357
-168,480,615.028289
-237,480,620.433546
-219,480,625.683959
-249,480,733.93948
-96,480,739.609891
-207,480,744.967607
-246,480,750.320536
-189,480,755.621959
-225,480,761.00705
-198,480,766.260691
-219,480,771.460404
-306,480,776.820212
-255,480,782.54642
-96,480,788.475983
-189,480,793.767988
-315,480,798.989555
-288,480,804.315712
-234,480,809.81633
-243,480,815.205125
-279,480,820.487211
-282,480,825.925926
-297,480,831.422766
-198,480,836.861449
-279,480,842.361818
-192,480,848.207436
-339,480,853.533342
-252,480,859.293996
-207,480,864.66645
-216,480,870.105485
-177,480,875.68282
-219,480,881.091313
-162,480,886.5406
-243,480,892.024932
-297,480,897.351889
-327,480,903.086306
-252,480,908.85203
-135,480,914.274227
-246,480,919.838428
-267,480,925.336536
-60,480,930.899302
-294,480,936.380121
-225,480,942.887943
-315,480,948.87505
-195,480,955.043187
-111,480,960.993612
-243,480,967.603231
-183,480,973.69879
-366,480,979.72278
-186,480,985.667728
-198,480,991.765385
-261,480,997.794242
