#{"t_start": 1707257940.4771605, "env_id": null}
r,l,t
-213,480,4.825025
-507,480,4.953234
267,480,5.075059
-231,480,5.197698
246,480,5.315075
-75,480,5.42309
15,480,5.531158
144,480,5.634236
-654,480,5.748898
-474,480,5.854839
384,480,5.959687
285,480,6.070601
-855,480,6.185617
-768,480,6.318741
-618,480,6.443347
-753,480,6.565212
414,480,6.695893
-330,480,6.827239
84,480,6.946919
162,480,7.064155
-642,480,7.182975
402,480,7.303288
-888,480,7.422001
225,480,7.541173
-156,480,7.668278
456,480,7.809423
-255,480,7.942068
-873,480,8.089052
-699,480,8.248622
282,480,8.39145
-855,480,8.5256
-72,480,8.657243
-354,480,8.806072
15,480,8.998989
-270,480,9.16571
-363,480,9.318061
-267,480,9.451961
-591,480,9.578921
-630,480,9.812142
-141,480,9.950771
123,480,10.073977
-390,480,10.187141
-573,480,10.301959
-408,480,10.41319
-726,480,10.52606
108,480,10.629749
-474,480,10.751613
12,480,10.884589
-771,480,11.031894
402,480,11.18671
-132,480,11.32355
324,480,11.455205
372,480,11.578093
-87,480,11.703585
261,480,11.834431
-696,480,11.963403
-669,480,12.110203
-216,480,12.234237
-309,480,12.363494
-591,480,12.479019
213,480,12.592376
-771,480,12.708447
-162,480,12.820053
-24,480,12.936025
-747,480,13.053097
9,480,13.204824
129,480,13.343804
-465,480,13.473962
21,480,13.595593
276,480,13.716203
-324,480,13.838844
237,480,13.956563
-177,480,14.069442
15,480,14.189795
201,480,14.305486
-567,480,14.418916
-363,480,14.532799
-315,480,14.644938
-162,480,14.757639
294,480,14.872889
-276,480,14.989575
-504,480,15.113754
-720,480,15.223904
-144,480,15.332615
-813,480,15.436352
-684,480,15.546862
-429,480,15.653576
-579,480,15.768528
414,480,15.884921
354,480,15.999901
261,480,16.116
3,480,16.228668
-132,480,16.347601
-489,480,16.463548
-666,480,16.580703
-357,480,16.700812
354,480,16.819464
336,480,16.94159
-519,480,17.061568
-60,480,17.1-354,480,80.632734
-207,480,84.58957
-165,480,88.189605
-219,480,91.840859
-144,480,95.567327
-168,480,99.308599
-198,480,102.990977
-147,480,107.678081
-231,480,111.479896
-144,480,115.146787
-231,480,118.998925
-177,480,122.621988
-195,480,126.379534
-198,480,130.001535
-177,480,133.470963
-186,480,137.098784
-180,480,140.656508
-207,480,144.355126
-249,480,147.96078
-183,480,151.569606
-111,480,155.18888
-186,480,158.694991
-234,480,162.432459
-135,480,166.507692
-189,480,170.371071
-195,480,173.787917
-177,480,177.585793
-225,480,181.230812
-171,480,184.989223
-198,480,188.500219
-132,480,192.305488
-192,480,195.815143
-147,480,199.396096
-87,480,202.862159
-111,480,206.571669
-168,480,210.335795
-210,480,213.817604
-186,480,217.516268
-123,480,221.336781
-189,480,225.136063
-153,480,229.279855
-207,480,232.966507
-198,480,236.984397
-93,480,240.547538
-138,480,244.094201
-156,480,247.697622
-147,480,251.497629
-132,480,254.945358
-114,480,258.627818
-183,480,262.188655
-174,480,265.967353
-204,480,269.4733
-168,480,273.178854
-192,480,276.916121
-180,480,281.126191
-126,480,285.411645
-129,480,290.349754
-186,480,294.054845
-210,480,297.932523
-198,480,301.618171
-126,480,305.786759
-189,480,310.491277
-171,480,314.510403
-114,480,321.0006
-189,480,325.171108
-105,480,331.863493
-162,480,337.566982
-120,480,343.954135
-117,480,349.185702
-144,480,353.933837
-168,480,358.144395
-168,480,362.404233
-150,480,366.687393
-150,480,370.765137
-147,480,375.966981
-129,480,381.008452
-108,480,385.628173
-126,480,389.930146
-147,480,394.859566
-171,480,400.479464
-177,480,404.808243
-117,480,410.083282
-189,480,414.196871
-108,480,418.797258
-177,480,423.634012
-180,480,427.389333
-177,480,430.934136
-138,480,434.795811
-150,480,438.84854
-138,480,442.564138
-183,480,446.146912
-117,480,449.986876
-114,480,453.715945
-156,480,457.518538
-126,480,461.083737
