#{"t_start": 1691502357.0912604, "env_id": null}
r,l,t
363,480,13.586391
-351,480,13.895418
-168,480,14.180261
-468,480,14.416141
153,480,14.602643
-942,480,14.816072
-501,480,15.15317
-795,480,15.428434
-144,480,15.711679
459,480,16.0872
-189,480,16.295641
-129,480,16.524031
-609,480,16.939429
-840,480,17.306165
-12,480,17.510133
-810,480,17.747499
-15,480,17.98586
-567,480,18.203278
-555,480,18.454606
-165,480,18.696956
-24,480,18.913889
-168,480,19.140303
291,480,19.383165
-753,480,19.615542
-153,480,19.848918
-855,480,20.092778
357,480,20.317183
-108,480,20.562305
123,480,20.79441
-408,480,21.111076
150,480,21.517987
150,480,21.786781
138,480,22.255527
-393,480,22.551267
261,480,22.894848
-174,480,23.244913
-108,480,23.566053
459,480,23.775492
135,480,23.988922
-153,480,24.227283
-468,480,24.435727
-219,480,24.629209
294,480,24.825683
-831,480,25.022156
-354,480,25.20068
192,480,25.369229
-789,480,25.545756
318,480,25.738242
333,480,25.92175
246,480,26.112242
297,480,26.286774
213,480,26.448342
-804,480,26.627862
-99,480,26.81935
135,480,27.012833
-192,480,27.182379
186,480,27.349931
345,480,27.51848
-348,480,27.705979
-303,480,27.854582
-561,480,28.013157
66,480,28.176719
207,480,28.366213
30,480,28.575653
-6,480,28.847925
120,480,29.067338
459,480,29.253838
0,480,29.463279
-408,480,29.717597
-204,480,29.931027
-279,480,30.138472
372,480,30.308019
438,480,30.492525
351,480,30.666061
354,480,30.830621
57,480,31.028093
-447,480,31.196642
-717,480,31.469911
-141,480,31.66838
0,480,31.948631
-792,480,32.152086
-717,480,32.332603
117,480,32.535062
321,480,32.724554
-705,480,32.968903
222,480,33.306998
-861,480,33.555333
-699,480,33.787713
-171,480,33.981194
-150,480,34.158719
-690,480,34.402069
225,480,34.718227
342,480,35.022409
390,480,35.325598
-483,480,35.662246
315,480,35.971509
69,480,36.181946
-546,480,36.498117
435,480,36.767891
165,480,36.989808
-660,480,37.352357
