#{"t_start": 1707395908.7662818, "env_id": null}
r,l,t
-726,480,6.024973
117,480,6.224828
258,480,6.431271
-546,480,6.658974
-390,480,6.869761
36,480,7.047691
-690,480,7.224452
-126,480,7.371964
225,480,7.535398
-642,480,7.693509
-843,480,7.957608
-912,480,8.116856
270,480,8.385745
267,480,8.57664
-48,480,8.769157
-825,480,8.948727
-414,480,9.147712
-459,480,9.34776
-651,480,9.527711
-24,480,9.679314
-96,480,9.867586
-882,480,10.035089
441,480,10.191268
417,480,10.402263
-783,480,10.591066
-828,480,10.746553
-30,480,10.915438
288,480,11.094004
-627,480,11.24814
-375,480,11.424235
-648,480,11.637873
-540,480,11.871713
129,480,12.149157
21,480,12.429549
300,480,12.660635
-753,480,12.821358
-696,480,12.990089
-12,480,13.148971
-813,480,13.305917
-384,480,13.467432
66,480,13.622032
-837,480,13.77706
-651,480,13.99404
-507,480,14.2602
252,480,14.615162
-357,480,15.02809
-249,480,15.276691
-102,480,15.736814
-402,480,15.965237
318,480,16.270396
162,480,16.508749
-786,480,16.711208
-834,480,16.910689
-801,480,17.110148
399,480,17.306623
-699,480,17.53202
-132,480,17.702091
-759,480,18.030754
-156,480,18.312003
-654,480,18.729229
267,480,19.116012
369,480,19.413218
24,480,19.716421
66,480,19.946322
336,480,20.157784
-786,480,20.517991
-762,480,20.909062
-654,480,21.205175
75,480,21.52435
-753,480,21.861029
-657,480,22.252012
-312,480,22.57862
-135,480,22.805004
-606,480,23.079278
-201,480,23.277739
114,480,23.476207
-183,480,23.695364
129,480,23.853943
-726,480,24.013006
174,480,24.157618
-69,480,24.29229
-45,480,24.430901
-108,480,24.566572
-711,480,24.702209
462,480,24.840805
402,480,24.985491
-288,480,25.136055
156,480,25.280668
-354,480,25.433258
375,480,25.625746
135,480,25.80925
-183,480,26.01171
-240,480,26.171316
-774,480,26.316894
-837,480,26.467492
-894,480,26.604127
-672,480,26.741758
-540,480,26.873438
-666,480,27.00-165,480,107.869278
-168,480,112.65522
-195,480,117.314589
-186,480,124.20953
-183,480,130.570698
-165,480,135.684369
-249,480,142.922793
-195,480,146.942585
-132,480,153.67868
-171,480,158.113586
-201,480,162.638558
-150,480,166.672207
-159,480,173.80062
-198,480,179.832807
-174,480,184.506404
-135,480,188.934713
-135,480,193.242145
-129,480,198.291349
-186,480,203.083326
-243,480,208.582834
-144,480,216.690306
-162,480,223.659867
-138,480,229.145346
-123,480,233.228988
-186,480,237.921811
-93,480,244.287181
-120,480,249.389757
-114,480,254.487041
-129,480,260.143358
-180,480,267.640399
-168,480,271.77905
-168,480,275.849278
-99,480,281.852163
-159,480,287.319339
-138,480,293.089677
-168,480,297.49879
-102,480,302.55095
-72,480,308.658109
-123,480,314.557608
-147,480,320.564286
-147,480,325.272904
-165,480,329.471196
-150,480,334.088522
-153,480,338.952383
-123,480,343.735316
-123,480,348.444789
-114,480,352.487572
-117,480,358.200695
-165,480,363.862259
-63,480,368.304521
-144,480,372.148414
-174,480,376.43474
-102,480,381.052964
-147,480,385.147662
-45,480,389.107221
-117,480,393.624244
-123,480,399.268476
-111,480,405.00487
-102,480,411.269029
-156,480,415.923657
-81,480,420.306706
-90,480,424.805341
-132,480,429.196986
-111,480,433.594171
-141,480,437.862438
-117,480,442.539919
-135,480,448.927154
-60,480,453.933596
-162,480,459.175579
-102,480,463.585595
-171,480,468.220643
-15,480,474.115372
-168,480,481.008575
-144,480,486.879842
-159,480,493.106347
-102,480,499.696568
-120,480,505.346442
-141,480,511.776858
-78,480,520.535608
-78,480,528.535264
-33,480,542.369579
-126,480,548.908763
-105,480,553.730102
-114,480,558.990989
-42,480,564.525727
-192,480,569.770327
-108,480,575.059028
-111,480,579.626037
-108,480,584.297481
-84,480,589.14931
-138,480,593.903028
-150,480,598.515779
-138,480,603.268402
-48,480,608.360161
-3,480,612.983992
-141,480,617.941209
-120,480,623.294409
-87,480,628.057494
-78,480,632.936737
-84,480,637.630437
-165,480,744.30707
-54,480,749.22481
-126,480,754.205603
-84,480,758.925807
-156,480,763.71558
-108,480,768.478741
-36,480,773.124285
-150,480,777.965088
-60,480,782.581377
-129,480,787.38118
-108,480,792.03904
-75,480,796.948084
-93,480,802.410616
-30,480,810.392782
-57,480,817.886418
-138,480,822.625609
-54,480,830.065684
-51,480,835.005018
-42,480,839.98289
-81,480,844.392629
-30,480,848.865387
-117,480,853.521709
-78,480,858.312176
-81,480,863.337996
-60,480,867.615968
-27,480,872.237497
-24,480,876.578782
-93,480,881.135261
-51,480,885.481199
-51,480,890.826788
-57,480,897.983371
-60,480,903.441898
-45,480,908.804781
-99,480,914.673698
-54,480,921.136764
-162,480,927.440734
-39,480,931.59298
-33,480,935.731551
-15,480,939.802687
-69,480,943.623355
-18,480,947.684372
-63,480,951.609074
-18,480,958.66621
-45,480,964.127895
9,480,969.154625
-105,480,974.653926
-21,480,981.3546
-75,480,985.930383
-36,480,992.922924
-42,480,998.618649
-54,480,1005.769277
-63,480,1010.241797
-63,480,1014.747941
-69,480,1020.320261
-45,480,1025.825063
-87,480,1029.956868
-90,480,1033.93635
-90,480,1038.565629
-69,480,1042.970931
-39,480,1047.278967
-87,480,1051.537663
-105,480,1055.741337
-33,480,1060.279502
-93,480,1064.352036
-42,480,1068.511093
-123,480,1072.703332
-63,480,1076.786182
-75,480,1081.110493
-63,480,1085.411755
12,480,1089.446688
-21,480,1093.618783
-21,480,1098.091435
-51,480,1102.606204
9,480,1106.748405
-72,480,1110.984442
-60,480,1115.149435
36,480,1119.324114
-15,480,1123.414387
-27,480,1127.633635
-66,480,1131.880167
-9,480,1136.33392
-42,480,1140.573663
-66,480,1144.762005
-3,480,1148.73062
-120,480,1152.963831
-18,480,1157.223181
-120,480,1162.678882
-15,480,1166.792481
-6,480,1171.162257
-93,480,1175.604839
36,480,1179.913477
-24,480,1184.088366
33,480,1188.375532
6,480,1192.54324
-36,480,1196.789944
-180,480,1201.013656
-42,480,1205.339494
54,480,1209.688805
-48,480,1214.359064
27,480,1219.845827
12,480,1318.50556
-9,480,1323.431699
-78,480,1328.304896
-9,480,1332.605803
-48,480,1338.148618
-96,480,1346.102134
30,480,1350.685692
42,480,1358.523654
0,480,1366.972564
-27,480,1374.071387
24,480,1381.055477
-21,480,1386.455508
9,480,1392.992286
-78,480,1399.278551
-36,480,1404.607006
-69,480,1410.480122
-3,480,1416.244318
33,480,1422.688588
-147,480,1428.193432
-60,480,1433.012828
-18,480,1437.821769
39,480,1442.844404
-96,480,1447.580506
24,480,1451.856526
-66,480,1456.575616
57,480,1463.336821
-33,480,1467.43454
15,480,1471.687609
-72,480,1476.097937
-30,480,1481.235898
-21,480,1486.290655
-3,480,1490.906596
42,480,1495.517319
-48,480,1499.987577
-45,480,1504.456656
-21,480,1508.808826
-30,480,1513.682299
75,480,1520.604587
-81,480,1525.479695
51,480,1530.095517
-9,480,1535.003114
87,480,1545.056323
-45,480,1551.32086
12,480,1561.23368
12,480,1567.074672
3,480,1573.339524
18,480,1580.864625
48,480,1587.477361
-63,480,1592.512618
78,480,1596.996732
-21,480,1601.211752
-18,480,1606.205233
3,480,1610.819854
-78,480,1614.799719
111,480,1620.060594
48,480,1624.285416
-75,480,1634.517487
18,480,1640.522909
81,480,1645.941098
21,480,1652.27431
96,480,1657.331152
51,480,1663.024285
63,480,1672.782341
99,480,1678.54141
-60,480,1683.697463
102,480,1689.785064
-45,480,1694.711173
9,480,1699.964708
60,480,1704.910501
42,480,1710.868773
-69,480,1716.094196
84,480,1720.294538
102,480,1725.015733
96,480,1732.551748
-111,480,1737.456421
51,480,1743.531555
54,480,1750.810927
93,480,1755.29738
0,480,1760.049328
3,480,1765.906171
102,480,1770.525193
39,480,1775.734402
27,480,1780.028545
-18,480,1784.625028
-3,480,1788.912642
-6,480,1793.078013
78,480,1798.011435
63,480,1801.862618
15,480,1806.0181
120,480,1809.783085
15,480,1814.019534
54,480,1819.360043
57,480,1823.911785
117,480,1828.129765
-12,480,1832.439499
-33,480,1836.575798
36,480,1841.035378
99,480,1845.168751
-30,480,1849.587562
72,480,1853.820598
-9,480,1935.953924
-9,480,1940.444221
147,480,1944.315834
15,480,1948.227895
105,480,1951.853147
42,480,1955.628127
156,480,1959.261669
27,480,1962.944707
-21,480,1966.69209
132,480,1970.726583
21,480,1974.548888
111,480,1978.268234
-63,480,1982.11736
72,480,1985.95866
111,480,1989.978189
-12,480,1994.151669
102,480,1999.042588
24,480,2003.868186
96,480,2007.761575
42,480,2011.517915
120,480,2015.372386
78,480,2019.358164
42,480,2023.397284
135,480,2027.368299
54,480,2031.273245
117,480,2035.609225
90,480,2039.56709
48,480,2043.532703
108,480,2048.431754
48,480,2053.102716
114,480,2057.634747
144,480,2063.068522
156,480,2066.983919
141,480,2072.819793
63,480,2078.944998
153,480,2084.209731
123,480,2087.918543
57,480,2091.815224
114,480,2095.778155
102,480,2101.112489
-6,480,2106.285955
117,480,2110.59255
9,480,2114.889861
99,480,2119.110145
30,480,2123.129958
96,480,2127.033428
198,480,2131.171346
171,480,2135.200767
105,480,2139.779129
30,480,2144.963415
87,480,2149.223109
51,480,2153.391512
117,480,2157.343124
120,480,2161.217174
36,480,2165.780343
60,480,2169.684231
33,480,2174.194903
90,480,2179.220178
21,480,2183.60148
12,480,2187.977249
57,480,2192.055703
-42,480,2195.718386
99,480,2199.792713
150,480,2203.727412
51,480,2207.820427
78,480,2211.951663
105,480,2216.881497
90,480,2221.056212
141,480,2225.49483
27,480,2229.604672
135,480,2233.245859
162,480,2236.911897
150,480,2242.422947
120,480,2246.385979
72,480,2250.135167
27,480,2253.815578
123,480,2257.394192
180,480,2261.050649
36,480,2264.833996
93,480,2268.381444
75,480,2272.023717
141,480,2275.682131
129,480,2279.384425
102,480,2282.930158
171,480,2286.77726
147,480,2290.613403
204,480,2295.078776
138,480,2299.441315
156,480,2303.0044
69,480,2306.663047
57,480,2310.444072
120,480,2314.369305
120,480,2317.930649
78,480,2321.879761
144,480,2325.666011
90,480,2329.251837
171,480,2332.920015
171,480,2336.589427
9,480,2340.330397
144,480,2343.967458
153,480,2416.920926
75,480,2421.614898
126,480,2425.298621
156,480,2429.052507
111,480,2432.958236
183,480,2436.826301
54,480,2440.734038
-27,480,2444.460837
