#{"t_start": 1689183820.6311252, "env_id": null}
r,l,t
261,480,4.730711
366,480,4.9222
-546,480,5.174524
-387,480,5.402914
-582,480,5.593407
-339,480,5.755972
354,480,5.902579
-759,480,6.038257
-894,480,6.168901
330,480,6.291578
444,480,6.413214
-186,480,6.530898
-411,480,6.65058
-570,480,6.769262
-633,480,6.887943
-330,480,7.015602
177,480,7.140268
309,480,7.268924
-660,480,7.394588
-447,480,7.522247
-900,480,7.65589
-696,480,7.783549
48,480,7.915197
-651,480,8.045848
57,480,8.171511
45,480,8.29821
99,480,8.420885
-750,480,8.537534
129,480,8.655264
-69,480,8.771906
-633,480,8.888594
-24,480,9.004284
201,480,9.119014
66,480,9.234705
-858,480,9.347369
93,480,9.45907
-891,480,9.571767
-849,480,9.688457
-45,480,9.80315
-813,480,9.924825
243,480,10.040553
84,480,10.155207
-675,480,10.268904
-831,480,10.382599
-57,480,10.493303
-825,480,10.607036
-663,480,10.718701
-651,480,10.8314
-666,480,10.951119
-153,480,11.07874
-420,480,11.199416
-807,480,11.3181
291,480,11.443764
129,480,11.567433
21,480,11.694095
-597,480,11.8158
-681,480,11.941432
-768,480,12.060114
-786,480,12.177799
-741,480,12.291495
60,480,12.407214
-651,480,12.519925
114,480,12.634578
-54,480,12.748274
-423,480,12.85798
-639,480,12.967689
276,480,13.079389
-300,480,13.19109
-648,480,13.307812
-120,480,13.424501
456,480,13.55013
207,480,13.667847
-561,480,13.792516
135,480,13.910167
-738,480,14.029849
-516,480,14.147569
351,480,14.267248
-654,480,14.387892
-486,480,14.514555
-414,480,14.640252
297,480,14.764917
-291,480,14.881602
-714,480,14.997261
63,480,15.115984
-708,480,15.238616
-513,480,15.361289
-321,480,15.476978
-600,480,15.602686
447,480,15.725316
-819,480,15.842002
-690,480,15.959687
129,480,16.08236
-684,480,16.201076
333,480,16.315736
201,480,16.442398
-267,480,16.567065
-162,480,16.700706
-510,480,16.827368
387,480,16.954029
-123,480,17.08-228,480,76.834314
-273,480,80.308023
-225,480,84.301348
-222,480,87.674328
-255,480,90.893721
-225,480,94.214841
-261,480,97.677581
-270,480,100.974768
-258,480,104.444489
-300,480,108.081764
-240,480,111.547498
-243,480,114.896543
-216,480,118.276507
-231,480,121.707332
-303,480,125.14215
-216,480,128.658748
-231,480,132.042699
-219,480,135.549323
-246,480,139.087863
-216,480,143.192887
-225,480,146.830161
-357,480,150.472422
-195,480,154.272262
-210,480,159.610987
-273,480,163.648194
-246,480,167.612594
-207,480,172.141485
-285,480,175.840595
