#{"t_start": 1689050168.5532494, "env_id": null}
r,l,t
-846,480,16.042408
207,480,16.160054
282,480,16.273752
-951,480,16.399416
462,480,16.517102
-156,480,16.635784
-123,480,16.752472
279,480,16.872151
-75,480,16.990833
-33,480,17.120488
393,480,17.244188
57,480,17.376803
-159,480,17.590231
-663,480,17.806654
-582,480,17.986207
351,480,18.139791
-744,480,18.287403
-261,480,18.422009
246,480,18.546673
381,480,18.673335
102,480,18.791019
150,480,18.90575
-78,480,19.020407
294,480,19.136097
-489,480,19.25179
-69,480,19.36549
-882,480,19.484168
-312,480,19.599894
-825,480,19.713592
-873,480,19.828284
-96,480,19.948924
357,480,20.071598
-372,480,20.198258
-117,480,20.315943
-210,480,20.445596
-681,480,20.666009
-849,480,20.86847
96,480,21.070927
-330,480,21.227506
-570,480,21.366135
60,480,21.495826
132,480,21.624481
-960,480,21.75011
-831,480,21.870788
-84,480,21.990503
-249,480,22.115167
240,480,22.233847
462,480,22.350505
-78,480,22.467191
327,480,22.582882
-318,480,22.698572
-417,480,22.814264
-312,480,22.925966
171,480,23.037667
-189,480,23.153394
-960,480,23.265095
-792,480,23.373805
-663,480,23.496439
-486,480,23.700894
-681,480,23.881413
-948,480,24.051992
-777,480,24.194575
441,480,24.324226
-102,480,24.448928
138,480,24.567605
90,480,24.683266
207,480,24.797995
-42,480,24.912692
336,480,25.026351
-12,480,25.144036
-513,480,25.259727
-468,480,25.376414
-555,480,25.488113
-414,480,25.600812
-543,480,25.716503
-798,480,25.829201
-732,480,25.940677
-354,480,26.057411
-411,480,26.182032
-492,480,26.293734
-720,480,26.405474
135,480,26.51913
-678,480,26.633824
-711,480,26.745525
-708,480,26.858232
-105,480,26.969926
-609,480,27.084619
-351,480,27.200491
-822,480,27.311184
-861,480,27.423884
-960,480,27.53658
-687,480,27.65327
291,480,27.768987
141,480,27.883711
120,480,27.998374
-75,480,28.116059
339,480,28.23309
393,480,28.346788
213,480,28.463511
90,480,28.576206
-660,480,28.690869
153,480,28.812543
-6-234,480,107.680849
-240,480,111.462739
-258,480,115.440104
-270,480,119.186088
-219,480,123.496564
-195,480,126.795743
-249,480,130.661406
-279,480,135.130458
-234,480,139.471848
-240,480,143.456195
-237,480,147.705834
-228,480,151.448827
-180,480,155.43417
-270,480,159.246977
-225,480,162.823413
-144,480,166.853638
-234,480,170.306405
-312,480,174.364555
-237,480,178.072674
-243,480,182.180657
-303,480,186.73149
-225,480,190.826539
-243,480,195.066204
-192,480,198.825153
-243,480,202.332775
-297,480,206.454756
-243,480,210.258583
-240,480,213.722322
-228,480,217.656803
-273,480,221.685032
-207,480,226.13314
-243,480,230.484505
-210,480,235.343513
-276,480,239.775664
-243,480,245.041586
-279,480,248.892287
-303,480,252.885611
-240,480,257.056458
-273,480,261.141537
-231,480,265.012188
-201,480,269.538086
-279,480,273.16439
-219,480,277.307313
-273,480,280.903697
-219,480,285.013709
-267,480,289.108759
-291,480,293.152946
-273,480,297.410562
-210,480,302.244639
-219,480,306.407506
-270,480,310.511533
-192,480,314.191695
-183,480,318.493194
-225,480,322.696953
-204,480,326.674318
-315,480,330.620767
-246,480,334.542282
-222,480,339.222768
-198,480,343.619013
-135,480,347.799834
-126,480,351.620618
-234,480,355.535152
-327,480,359.624219
-249,480,364.383496
-243,480,368.114517
-312,480,371.602192
-261,480,375.239469
-75,480,378.595496
-210,480,382.110097
-192,480,385.46812
-174,480,389.055527
-177,480,392.395598
-294,480,395.755612
-219,480,399.06277
-279,480,402.551443
-288,480,405.917443
-342,480,409.257512
-315,480,412.727237
-321,480,416.161054
-231,480,420.604175
-165,480,424.31226
-210,480,427.684245
-324,480,431.174911
-111,480,434.738384
-174,480,438.64095
-273,480,441.973039
-246,480,445.427802
-129,480,448.78084
-219,480,452.227623
-354,480,455.670417
-324,480,459.109221
-219,480,462.456272
-204,480,465.832246
-291,480,469.19725
-195,480,472.801614
-237,480,476.172602
-222,480,479.739064
-216,480,483.522947
-132,480,487.105368
-135,480,490.462392
-222,480,592.676717
-201,480,597.2455
-117,480,602.310959
-126,480,606.871765
-135,480,611.360761
-72,480,615.914584
-30,480,620.354712
-207,480,624.499629
-372,480,628.487965
-423,480,632.477304
-234,480,636.492563
-237,480,640.443002
-258,480,644.481205
-321,480,648.579246
-222,480,652.534675
-336,480,656.480122
-180,480,660.83847
-273,480,665.283585
-237,480,669.245991
-57,480,673.23632
-129,480,677.209697
-189,480,681.35262
-171,480,685.471607
-57,480,689.459945
-78,480,693.501137
-171,480,697.571256
-114,480,701.662316
-204,480,705.609762
-213,480,709.678884
-21,480,713.9462
-33,480,717.881677
-36,480,722.433506
-72,480,726.563463
-201,480,730.69741
-315,480,734.805428
-402,480,738.871556
-261,480,742.853908
-153,480,747.029743
-69,480,751.047998
-225,480,755.108143
-228,480,759.131387
-237,480,763.265334
-264,480,767.297552
-384,480,771.361686
-270,480,775.476686
-432,480,779.845004
-285,480,784.405813
-189,480,788.488895
-237,480,792.670711
-339,480,796.862503
-327,480,800.932622
-312,480,805.077539
-267,480,809.186551
-216,480,813.416246
-318,480,817.577117
-396,480,821.721038
-156,480,825.890889
-288,480,830.169449
-186,480,834.434047
-204,480,838.570986
-333,480,843.413039
-312,480,847.77338
-231,480,853.25672
-414,480,857.759679
-327,480,862.09808
-432,480,867.248311
-330,480,871.567761
-273,480,876.275174
-204,480,881.462307
-339,480,885.945319
-240,480,890.955921
-246,480,895.322247
-99,480,900.357783
-306,480,905.156952
-279,480,909.4026
-96,480,913.578435
-213,480,917.856996
-294,480,922.343998
-246,480,926.623555
-321,480,931.044734
-255,480,935.391115
-171,480,939.903049
-222,480,944.217514
-516,480,948.532976
-309,480,953.081814
-285,480,957.57081
-219,480,962.536538
-309,480,966.934776
-195,480,971.514529
-210,480,976.605916
-72,480,981.047042
-210,480,985.377463
-30,480,989.763736
69,480,994.230792
-219,480,998.59213
66,480,1003.026274
-18,480,1007.416536
-102,480,1011.810787
-27,480,1016.249919
-90,480,1021.005204
-105,480,1110.147861
-333,480,1114.716645
-327,480,1120.106234
-159,480,1124.497493
-243,480,1128.895733
-297,480,1133.846495
-456,480,1138.612755
-519,480,1143.508662
-24,480,1148.147259
3,480,1152.662188
-282,480,1156.93975
-207,480,1161.369905
-303,480,1165.824996
-375,480,1170.311
-90,480,1174.70525
-261,480,1179.128426
-66,480,1183.467821
-339,480,1187.967789
-444,480,1192.417891
-336,480,1196.819125
-495,480,1201.727001
-234,480,1206.479295
-366,480,1210.929396
-330,480,1215.263807
-348,480,1219.705932
-36,480,1224.115141
-108,480,1228.48047
-270,480,1232.418941
-99,480,1236.243713
-240,480,1240.13032
-204,480,1243.90024
-144,480,1247.561452
-225,480,1251.372266
-333,480,1255.250893
-165,480,1259.097606
-147,480,1263.413069
-354,480,1267.29469
-135,480,1271.146393
-69,480,1275.178611
-120,480,1278.99042
-99,480,1282.784275
-105,480,1286.766627
-84,480,1290.637279
-129,480,1295.069429
-285,480,1298.825386
-396,480,1302.58733
-309,480,1306.283444
-294,480,1310.034415
-231,480,1313.809323
-327,480,1317.600188
-126,480,1321.936592
-315,480,1325.731445
-270,480,1329.506353
-57,480,1333.350076
-342,480,1337.131964
-135,480,1340.799159
-129,480,1344.575063
-168,480,1348.40981
-141,480,1352.148813
-345,480,1355.882829
-333,480,1359.728546
-348,480,1363.530383
-102,480,1367.379092
-456,480,1371.08618
-276,480,1374.895993
-219,480,1378.724756
-375,480,1383.151919
-363,480,1386.895908
-297,480,1390.758581
18,480,1394.545455
-468,480,1398.395162
-360,480,1402.169072
-147,480,1405.955946
-162,480,1409.812634
96,480,1413.664336
-129,480,1417.416305
-114,480,1421.206172
-201,480,1425.00302
-138,480,1428.800865
-150,480,1432.607687
39,480,1437.54349
60,480,1442.63787
-150,480,1447.142823
-438,480,1451.618856
-492,480,1456.204595
-414,480,1460.725507
-471,480,1465.060915
-6,480,1468.861753
99,480,1472.704478
-468,480,1476.606047
-69,480,1480.537535
-114,480,1484.379263
33,480,1488.200047
-114,480,1492.008864
75,480,1495.980245
-186,480,1500.017451
-510,480,1504.410704
-33,480,1508.357152
63,480,1512.912971
-51,480,1516.912279
-309,480,1588.394155
45,480,1592.398448
-21,480,1596.23918
18,480,1600.068939
-342,480,1603.976492
-189,480,1607.831184
-516,480,1611.671916
-225,480,1615.694161
-447,480,1619.643603
-336,480,1624.105673
54,480,1627.965352
-219,480,1631.742253
-423,480,1635.593957
-219,480,1639.430696
-468,480,1643.238515
-501,480,1647.064286
-279,480,1650.885071
-339,480,1655.68025
-306,480,1659.613733
-540,480,1663.428532
-546,480,1667.249316
18,480,1671.067108
-525,480,1674.998597
-312,480,1678.807413
-420,480,1683.308378
90,480,1687.159083
-375,480,1691.171356
-93,480,1695.014081
-348,480,1698.84085
-483,480,1702.675597
-411,480,1706.536274
-390,480,1710.352072
54,480,1714.171858
-363,480,1718.032537
-243,480,1721.842349
-96,480,1725.608281
-216,480,1729.416099
-186,480,1733.323653
-387,480,1737.046696
-282,480,1741.262425
-27,480,1745.340522
-315,480,1749.223139
-213,480,1753.09778
-579,480,1756.877673
-102,480,1761.517271
-105,480,1765.693103
-174,480,1769.490949
54,480,1773.257878
-582,480,1777.083648
-477,480,1781.064006
-42,480,1784.958593
-513,480,1788.916012
-291,480,1792.893377
-270,480,1797.638689
21,480,1801.998035
-237,480,1805.812835
-132,480,1810.550169
-300,480,1814.876601
-168,480,1818.781161
-183,480,1824.113902
-204,480,1828.222916
-267,480,1832.101545
159,480,1836.270399
24,480,1840.090185
90,480,1843.941887
-432,480,1847.871381
-420,480,1851.752005
-24,480,1855.596725
-618,480,1859.515249
-57,480,1863.973328
-300,480,1867.873899
150,480,1871.697675
195,480,1875.617195
-30,480,1879.492833
168,480,1883.343537
-243,480,1887.111462
-396,480,1890.994084
-279,480,1894.818856
-102,480,1898.736381
-255,480,1902.468402
-99,480,1906.338056
-348,480,1910.224665
-231,480,1914.077363
3,480,1917.883187
93,480,1922.286414
-294,480,1926.232862
-201,480,1930.075588
-459,480,1933.89338
-540,480,1937.734111
-141,480,1941.607754
-75,480,1945.842432
18,480,1950.230699
60,480,1954.513248
123,480,1959.195729
-159,480,1963.951014
-615,480,1968.352246
-222,480,1972.214918
-561,480,1976.17932
-354,480,1980.29332
-510,480,1984.447213
-33,480,2055.008089
-102,480,2058.872757
-258,480,2062.707505
-189,480,2066.536267
-57,480,2070.418885
-375,480,2074.336412
-246,480,2078.197089
-246,480,2081.997926
-342,480,2085.906475
-69,480,2089.767153
-168,480,2093.660742
-225,480,2097.493495
84,480,2101.825911
-432,480,2105.897028
-252,480,2109.69188
-369,480,2113.509672
-531,480,2117.329459
-591,480,2121.224045
-36,480,2125.052809
-456,480,2128.866611
-93,480,2132.697368
-90,480,2136.649803
150,480,2140.471582
-477,480,2144.29835
-354,480,2148.204906
-552,480,2152.128416
-147,480,2156.003055
-639,480,2160.048239
36,480,2164.292892
138,480,2168.211414
-330,480,2171.998288
-201,480,2175.828048
-549,480,2179.661798
-12,480,2183.539431
114,480,2187.437009
159,480,2191.237847
-627,480,2195.081569
-324,480,2198.985133
147,480,2202.843815
48,480,2206.701501
-702,480,2210.495357
-675,480,2214.431833
18,480,2218.263588
144,480,2222.649859
90,480,2226.511535
-360,480,2230.414099
-375,480,2234.360547
138,480,2238.201279
-369,480,2242.023061
99,480,2245.879749
78,480,2249.83218
-354,480,2253.662939
-297,480,2257.516636
-234,480,2261.35537
-198,480,2265.235996
-492,480,2269.069745
-624,480,2272.926433
-477,480,2276.880861
-405,480,2281.169393
117,480,2285.17967
-60,480,2289.026386
-336,480,2293.001757
75,480,2296.895347
