#{"t_start": 1689207377.4206316, "env_id": null}
r,l,t
-939,480,9.039226
-72,480,9.263624
165,480,9.531907
-621,480,9.987688
453,480,10.436488
75,480,10.904237
-129,480,11.307162
-36,480,11.557109
-384,480,11.770504
-357,480,11.949028
-150,480,12.131858
-108,480,12.35626
-357,480,12.568691
414,480,12.772148
-441,480,12.968865
138,480,13.166336
-396,480,13.628103
60,480,14.029031
426,480,14.448909
-147,480,14.932616
-360,480,15.324567
-102,480,15.577891
-108,480,15.799189
-723,480,15.993305
-27,480,16.178808
-162,480,16.377837
-459,480,16.598927
363,480,16.802384
-636,480,17.300051
-489,480,17.813678
-354,480,18.295391
225,480,18.742194
-879,480,19.007485
336,480,19.239529
378,480,19.498837
-165,480,19.713262
348,480,20.025436
-102,480,20.436331
249,480,20.888121
-822,480,21.276084
-375,480,21.559328
357,480,21.775751
-129,480,21.979549
114,480,22.150375
-12,480,22.310575
-381,480,22.475111
-27,480,22.637495
339,480,22.804085
-132,480,22.960991
363,480,23.113759
327,480,23.266657
-555,480,23.403854
-204,480,23.558398
-513,480,23.880538
318,480,24.134857
-483,480,24.31067
3,480,24.460467
-378,480,24.607729
-561,480,24.761317
-366,480,24.917857
-561,480,25.072225
264,480,25.218401
-651,480,25.353372
237,480,25.482365
288,480,25.618293
-630,480,25.765899
-495,480,25.977334
294,480,26.140191
366,480,26.302321
273,480,26.445392
-474,480,26.61095
-420,480,26.94406
-858,480,27.300109
-447,480,27.502322
258,480,27.679285
-360,480,27.848647
252,480,28.035275
207,480,28.25119
-99,480,28.467882
243,480,28.672436
-405,480,28.88712
237,480,29.179282
-723,480,29.385855
51,480,29.644454
-465,480,29.891745
-348,480,30.119128
222,480,30.330563
-942,480,30.636743
114,480,30.974839
75,480,31.215913
-573,480,31.397385
207,480,31.553471
-672,480,31.708022
198,480,31.863605
-516,480,32.042966
-153,480,32.227475
165,480,32.45586
132,480,32.66696-240,480,129.720523
-213,480,134.791962
-198,480,139.197185
-174,480,143.832342
-201,480,148.535767
-195,480,152.538064
-147,480,156.816625
-150,480,162.236137
-132,480,168.007702
-198,480,173.033265
-162,480,177.592075
-192,480,181.762923
-219,480,187.148524
-153,480,193.184387
-159,480,198.383486
-210,480,202.437646
-177,480,206.884757
-162,480,211.394698
-156,480,215.628411
-117,480,221.54755
-174,480,227.288203
-171,480,231.802133
-114,480,235.330699
-162,480,239.286123
-174,480,243.82798
-156,480,247.950954
-165,480,252.542679
-162,480,256.673633
-168,480,262.137026
-207,480,266.098434
-129,480,270.117686
-147,480,274.129961
-171,480,278.534186
-141,480,283.045123
-186,480,288.297081
-117,480,292.991529
-99,480,297.690963
-135,480,301.864804
-114,480,305.777342
-150,480,310.229439
-180,480,314.561857
-108,480,318.934165
-243,480,323.409199
-159,480,328.358965
-147,480,332.333338
-159,480,336.78444
-147,480,341.240524
-156,480,345.921009
-129,480,350.375102
-102,480,354.243757
