#{"t_start": 1689709830.9423144, "env_id": null}
r,l,t
-957,480,3.873899
-165,480,3.981611
-456,480,4.124232
429,480,4.281811
459,480,4.4344
57,480,4.570038
-543,480,4.691712
342,480,4.80441
-741,480,4.919103
-264,480,5.025857
-582,480,5.137521
-411,480,5.248225
117,480,5.356934
339,480,5.464646
-105,480,5.573356
-45,480,5.678074
-582,480,5.780801
-780,480,5.88153
-729,480,5.983258
-657,480,6.084988
-756,480,6.190703
-510,480,6.293428
303,480,6.39815
-327,480,6.506859
6,480,6.613572
-573,480,6.714303
-204,480,6.815033
-372,480,6.913769
378,480,7.014539
51,480,7.118223
-585,480,7.220948
-54,480,7.325704
-489,480,7.428429
-765,480,7.530159
-183,480,7.633883
438,480,7.736606
345,480,7.838334
63,480,7.943019
240,480,8.051727
-414,480,8.162023
-759,480,8.268737
-534,480,8.373457
-120,480,8.481207
-105,480,8.588914
-138,480,8.695634
-360,480,8.800355
-918,480,8.909027
-819,480,9.03469
351,480,9.156364
-813,480,9.28007
-546,480,9.410684
-807,480,9.543329
93,480,9.670988
-381,480,9.794657
-222,480,9.921319
81,480,10.056955
69,480,10.183618
-789,480,10.307286
-333,480,10.432983
-960,480,10.553629
-780,480,10.669354
-15,480,10.777074
-144,480,10.882747
378,480,10.991456
-126,480,11.106151
-165,480,11.219882
246,480,11.32656
-366,480,11.440256
-576,480,11.552956
180,480,11.665693
270,480,11.771411
42,480,11.877124
-120,480,11.985833
-435,480,12.093553
0,480,12.200262
-480,480,12.308968
-126,480,12.421633
-366,480,12.535366
-282,480,12.64703
-480,480,12.761723
84,480,12.87143
48,480,12.985161
333,480,13.097861
330,480,13.204577
-105,480,13.312251
-132,480,13.426945
-501,480,13.53569
-699,480,13.641369
-585,480,13.747123
-633,480,13.852804
-339,480,13.960027
-591,480,14.064747
-249,480,14.169503
-681,480,14.274215
-153,480,14.377945
-660,480,14.480674
297,480,14.584394
75,480,14.686121
150,480,14.786816
-588,480,14.893532
87,480,1-228,480,71.522421
-282,480,74.503449
-174,480,77.74578
-240,480,80.996086
-255,480,84.025983
-180,480,87.276293
-258,480,90.462773
-192,480,93.447787
-288,480,96.587391
-297,480,99.725998
-282,480,103.197714
-168,480,106.603605
-207,480,109.823995
-252,480,112.922706
-309,480,116.149079
-288,480,119.365478
-159,480,122.50209
-225,480,125.76038
-195,480,129.044592
-135,480,132.208133
-192,480,135.404584
-261,480,138.658882
-165,480,141.957061
-348,480,145.177451
-270,480,148.541455
-210,480,151.927397
-279,480,155.345258
-198,480,158.640445
-312,480,161.946605
-78,480,165.946906
-198,480,169.303929
-171,480,172.583159
-222,480,175.942176
-285,480,179.210437
-312,480,182.542525
-213,480,185.862646
-267,480,189.321397
-306,480,192.847966
-288,480,196.157116
-165,480,199.546056
-216,480,202.989845
-177,480,206.25212
-150,480,209.811602
-297,480,213.253397
-219,480,216.612414
-177,480,220.183862
-327,480,224.067479
-168,480,227.777556
-213,480,231.199405
-192,480,234.594325
-225,480,238.088979
-282,480,241.337294
-264,480,244.807015
-177,480,248.305659
-282,480,251.69659
-270,480,255.141377
-372,480,258.645007
-120,480,262.042921
-198,480,265.607389
-339,480,269.082097
-324,480,272.434132
-177,480,275.907842
-285,480,279.374571
-300,480,282.913109
-225,480,286.850578
-315,480,290.274422
-186,480,293.62945
-243,480,297.146045
-219,480,300.592829
-246,480,303.899986
-255,480,307.514318
-219,480,311.011964
-198,480,314.481686
-192,480,317.995289
-255,480,321.36029
-186,480,324.77117
-159,480,328.412431
-174,480,331.896116
-240,480,335.261117
-174,480,338.686954
-282,480,342.526687
-228,480,346.45518
-282,480,350.081484
-231,480,353.457454
-114,480,356.851378
-225,480,360.390913
-249,480,363.88058
-336,480,367.319385
-252,480,370.873879
-222,480,374.363546
-159,480,377.766446
-258,480,381.270077
-258,480,384.775701
-270,480,388.121753
-150,480,391.692205
-225,480,395.344439
-228,480,398.769279
-414,480,402.460408
-291,480,406.456721
-429,480,409.969328
-381,480,482.173208
-261,480,486.264269
-3,480,490.358319
-228,480,494.385548
-282,480,498.514508
-174,480,502.123856
-378,480,505.722233
-222,480,509.321606
-246,480,512.836207
-357,480,516.355794
-393,480,520.028972
-402,480,523.865711
-306,480,527.84507
-219,480,531.660865
-141,480,535.124603
-228,480,538.67411
-228,480,542.194695
-252,480,545.657434
-147,480,549.314654
-15,480,552.824269
-165,480,556.421649
-174,480,560.03698
-156,480,563.590478
-183,480,567.117046
-384,480,570.761301
-264,480,574.286872
-249,480,577.914174
-81,480,581.539477
-132,480,585.691374
-81,480,589.33862
-99,480,592.923033
-90,480,596.446613
-72,480,600.144721
-243,480,603.584523
-138,480,607.233763
-144,480,610.864055
-231,480,614.386635
-99,480,618.058815
-87,480,621.705064
-138,480,625.151846
-195,480,628.855942
-318,480,632.421406
-372,480,635.944982
-459,480,639.668026
-315,480,643.62644
-240,480,647.481131
-123,480,651.390678
-183,480,654.963123
-204,480,658.679185
-36,480,662.508944
-357,480,666.50825
-471,480,670.604296
-264,480,674.856923
-306,480,679.336942
-207,480,683.708251
-66,480,687.278703
-336,480,691.080536
-312,480,694.664951
-357,480,698.438859
-216,480,702.283576
-480,480,706.42151
-225,480,710.22833
-72,480,713.913474
-255,480,717.649484
-234,480,721.38649
-480,480,725.215252
-198,480,729.016087
-66,480,732.632415
-327,480,736.288638
-225,480,740.157292
-324,480,743.854405
-438,480,747.557502
-198,480,751.319442
-228,480,754.996608
-162,480,758.912137
-207,480,763.127864
-66,480,767.35456
-90,480,771.197284
-213,480,774.902375
-279,480,778.809925
-411,480,782.62971
-498,480,786.452487
-237,480,790.270278
-450,480,794.014264
-411,480,797.948742
-219,480,801.943061
-279,480,805.652142
-222,480,809.818999
-426,480,813.655737
-243,480,817.739818
-327,480,821.775026
-318,480,826.110432
-189,480,830.098765
-48,480,833.924536
-414,480,837.706421
-411,480,841.665832
