#{"t_start": 1690490352.1406825, "env_id": null}
r,l,t
12,480,4.208677
477,480,4.481269
18,480,4.701154
471,480,4.936049
24,480,5.18599
465,480,5.389858
30,480,5.577311
459,480,5.790303
36,480,5.953562
453,480,6.156271
42,480,6.376396
447,480,6.610716
48,480,6.814936
441,480,7.018617
54,480,7.237314
435,480,7.442128
60,480,7.645206
429,480,7.848285
66,480,8.06874
423,480,8.287439
72,480,8.491874
417,480,8.67933
78,480,8.898028
411,480,9.118825
84,480,9.306281
405,480,9.490767
90,480,9.666984
399,480,9.85444
96,480,10.074337
393,480,10.293036
102,480,10.576782
387,480,10.842346
108,480,11.108642
381,480,11.32734
114,480,11.514796
375,480,11.704768
120,480,11.845361
369,480,12.032817
126,480,12.22869
363,480,12.412199
132,480,12.58374
357,480,12.761266
138,480,12.922834
351,480,13.115322
144,480,13.284876
345,480,13.462573
150,480,13.650031
339,480,13.81878
156,480,14.00226
333,480,14.214171
162,480,14.394689
327,480,14.593158
168,480,14.784647
321,480,14.95918
174,480,15.150668
315,480,15.342156
180,480,15.53165
309,480,15.713164
186,480,15.889693
303,480,16.076195
192,480,16.252722
297,480,16.417282
198,480,16.594807
291,480,16.863744
204,480,17.123365
285,480,17.357685
210,480,17.537077
279,480,17.708912
216,480,17.865123
273,480,18.033637
222,480,18.189848
267,480,18.346062
228,480,18.518836
261,480,18.706292
234,480,18.846884
255,480,19.019557
240,480,19.177479
249,480,19.349311
246,480,19.555614
243,480,19.693918
252,480,19.850132
237,480,20.037589
258,480,20.196355
231,480,20.383811
264,480,20.555646
225,480,20.727749
270,480,20.891996
219,480,21.079451
276,480,21.260265
213,480,21.432098
282,480,21.588312
207,480,21.747077
288,480,21.934535
201,480,22.090747
294,480,22.264371
195,480,22.389304
300,480,22.592381
189,480,22.757865
306,480,22.937741
183,480,23.109577
312,480,23.298016
177,480,23.485473
318,480-291,480,120.437699
-192,480,125.694771
-252,480,130.259411
-210,480,134.913554
-264,480,139.612584
-192,480,144.225662
-189,480,149.298356
-129,480,154.038539
-174,480,158.759517
-183,480,163.443883
-195,480,168.191788
-195,480,172.876228
-228,480,177.717854
-207,480,182.527433
-192,480,187.259453
-207,480,192.157334
-144,480,196.862717
-201,480,201.934722
-150,480,206.953017
-186,480,212.345651
-177,480,217.137755
-183,480,222.18378
-159,480,226.852028
-135,480,231.708327
-144,480,236.595831
-150,480,241.523134
-141,480,246.377909
-144,480,251.150947
-105,480,256.496562
-177,480,261.511954
-138,480,266.771484
-171,480,272.214012
-138,480,277.222992
-132,480,282.291874
-186,480,287.25117
-186,480,292.258729
-123,480,297.152209
-153,480,302.224345
-87,480,307.49326
-150,480,312.359607
-111,480,317.300447
-93,480,322.337816
-81,480,327.248689
-81,480,332.823389
-69,480,337.853687
-150,480,342.839281
-102,480,347.820735
-84,480,352.881144
-99,480,357.863995
-102,480,363.059474
-150,480,367.986054
-240,480,373.374511
-96,480,378.472362
-141,480,383.527035
-156,480,389.011793
-63,480,394.117988
-132,480,399.288382
-168,480,404.475502
-120,480,409.97468
-126,480,415.066285
-168,480,420.048495
-150,480,425.099014
-129,480,430.03034
-105,480,435.075083
-168,480,440.10764
-87,480,445.163006
-150,480,450.796112
-93,480,455.760984
-126,480,460.7849
-141,480,465.905324
-87,480,470.937512
-93,480,475.999532
-111,480,481.075664
-111,480,486.132916
-105,480,491.241744
-78,480,496.333901
-87,480,501.567973
-102,480,507.129813
-126,480,512.644261
-84,480,517.719795
-72,480,522.843274
-117,480,528.0376
-120,480,533.10629
-111,480,538.228949
-90,480,543.411851
-84,480,548.570719
-66,480,553.755042
-111,480,558.828163
-114,480,563.9729
-27,480,569.642168
-141,480,574.783406
-90,480,579.859097
-36,480,585.057854
-27,480,590.22473
-60,480,595.353898
-84,480,600.539427
-123,480,605.656558
-72,480,610.895746
-60,480,615.986365
-51,480,621.174137
-60,480,732.210327
-72,480,738.064607
-72,480,743.579047
-96,480,749.146067
-105,480,754.48975
-51,480,760.3445
-75,480,766.334751
-96,480,772.492393
-78,480,778.790826
-45,480,784.164668
-21,480,789.251682
-87,480,794.454803
-3,480,799.754337
-36,480,804.984448
-87,480,810.829995
-54,480,816.159642
-90,480,821.38948
-60,480,826.719658
-9,480,832.093104
-57,480,837.415061
-69,480,842.715473
-30,480,848.151439
-27,480,853.500109
-6,480,858.80468
-39,480,865.166811
-12,480,871.193238
-45,480,876.463367
-51,480,881.7576
3,480,887.16435
-6,480,892.682307
3,480,898.067375
-42,480,903.609671
-45,480,909.035713
-45,480,914.394813
6,480,919.751589
