#{"t_start": 1689694357.3406975, "env_id": null}
r,l,t
246,480,7.076012
-597,480,7.474942
-738,480,7.848945
66,480,8.252863
-90,480,8.615894
-516,480,8.831316
210,480,9.041756
-354,480,9.23823
-705,480,9.431711
162,480,9.628186
363,480,9.797732
432,480,9.965285
-750,480,10.142808
-747,480,10.329312
-432,480,10.554707
345,480,10.834959
-66,480,11.239875
-21,480,11.591932
171,480,12.004832
-456,480,12.320985
-384,480,12.521447
402,480,12.717924
-921,480,12.895449
-897,480,13.067986
303,480,13.259474
348,480,13.440991
-450,480,13.647438
-768,480,13.820972
147,480,14.006478
-105,480,14.210932
168,480,14.573959
60,480,14.949953
-609,480,15.317968
-501,480,15.718896
-780,480,15.977207
273,480,16.186649
216,480,16.381125
-468,480,16.588572
333,480,16.776073
-96,480,16.945616
-546,480,17.133115
357,480,17.303661
171,480,17.477195
27,480,17.665691
-732,480,17.846207
-123,480,18.191286
-231,480,18.501457
-378,480,18.807638
-78,480,19.26242
-798,480,19.54267
-642,480,19.747123
306,480,19.942604
363,480,20.145062
321,480,20.333555
-879,480,20.498118
219,480,20.667664
-348,480,20.832223
279,480,21.00975
-321,480,21.191263
174,480,21.373777
-747,480,21.647044
-849,480,21.992121
-504,480,22.31027
-546,480,22.666319
-816,480,23.003418
306,480,23.222828
282,480,23.423293
174,480,23.613783
-555,480,23.795303
273,480,23.995764
177,480,24.216174
-168,480,24.410653
-345,480,24.592167
126,480,24.785653
-279,480,25.004067
-594,480,25.353133
-297,480,25.677265
-609,480,26.021346
246,480,26.422276
-654,480,26.703522
-411,480,26.903986
-435,480,27.112429
-372,480,27.319875
231,480,27.537291
-942,480,27.743743
-882,480,27.953185
-192,480,28.18556
-636,480,28.401979
-126,480,28.606433
-855,480,28.874714
-615,480,29.305562
-297,480,29.663606
-240,480,30.079494
294,480,30.394653
357,480,30.597143
414,480,30.770644
192,480,30.960139
60,480,31.204-177,480,167.234149
-243,480,173.687689
-243,480,179.858834
-243,480,185.436463
-216,480,191.248716
-249,480,195.099002
-210,480,198.602316
-237,480,202.152572
-192,480,206.768245
-105,480,211.406894
-153,480,216.82942
-165,480,222.581394
-162,480,226.446809
-117,480,230.18738
-153,480,233.966503
-186,480,239.320383
-108,480,244.257233
-258,480,248.275263
-153,480,252.351412
-219,480,256.792301
-219,480,261.37263
-159,480,266.425341
-132,480,271.534722
-159,480,276.627001
-159,480,281.290584
-108,480,285.108378
-183,480,289.091371
-162,480,293.116635
-153,480,297.41269
-84,480,301.737844
-177,480,306.133805
-192,480,310.531026
-147,480,314.926014
-144,480,318.687198
-174,480,323.071523
-201,480,327.196965
-126,480,331.061081
-174,480,335.787117
-159,480,341.12209
-93,480,346.914692
-177,480,352.946087
-159,480,357.595006
-210,480,361.513875
-153,480,367.22988
-198,480,373.43392
-87,480,377.767133
-129,480,382.652197
-126,480,388.145666
-132,480,393.484119
-156,480,399.303438
-177,480,404.755007
-96,480,409.397472
-90,480,414.146508
-114,480,418.759945
-93,480,423.566597
-108,480,428.280191
-150,480,432.890817
-90,480,437.175622
-60,480,441.650614
-159,480,445.9752
-120,480,450.201385
-117,480,454.333527
-132,480,459.578423
-117,480,463.606256
-69,480,468.001238
-126,480,472.001759
-201,480,476.352076
-111,480,480.679469
-174,480,485.36755
-75,480,489.522827
-186,480,493.777164
-111,480,497.974485
-192,480,501.938994
-111,480,506.052482
-87,480,509.987484
-48,480,514.258401
-105,480,519.126108
-69,480,523.336524
-147,480,527.637333
-66,480,531.586724
-108,480,535.619733
-123,480,540.009947
-117,480,544.191837
-108,480,548.29547
-72,480,552.654849
-183,480,556.617325
-3,480,560.596822
-162,480,564.956123
-84,480,569.771618
-102,480,573.800014
-153,480,578.954543
-42,480,583.307013
-138,480,587.554183
-150,480,592.085069
-45,480,596.460006
-171,480,600.482143
-96,480,604.882109
-213,480,609.268227
-42,480,613.282534
-69,480,617.486062
-153,480,697.458167
-54,480,702.135364
-129,480,706.501253
-87,480,710.953649
-120,480,715.043687
-96,480,719.932542
-123,480,724.033035
-153,480,728.8572
-132,480,733.263667
-99,480,737.832121
-186,480,741.946878
-141,480,746.098044
-69,480,750.289441
-66,480,754.625067
-33,480,759.240475
-192,480,763.360276
-60,480,767.283263
-66,480,771.547527
-21,480,775.913549
-60,480,780.015782
-18,480,784.153313
-87,480,788.443129
-153,480,792.80969
-102,480,797.200578
-96,480,801.643729
-123,480,805.769392
-108,480,809.726593
-117,480,813.876934
-87,480,818.476018
-132,480,822.820494
-51,480,827.41111
-33,480,831.226345
-51,480,834.848717
-108,480,838.425117
-9,480,842.117243
-246,480,845.623143
-21,480,849.184391
-78,480,852.723389
-102,480,856.49533
-84,480,860.133723
-129,480,863.748474
-84,480,867.457259
-63,480,871.049912
-51,480,874.605363
-39,480,878.862154
-84,480,882.528823
-117,480,886.057229
-102,480,889.481151
-27,480,893.124409
3,480,896.667384
-108,480,900.281718
-84,480,903.817415
-33,480,907.559566
-54,480,911.704395
-42,480,915.281279
-144,480,919.425492
-57,480,922.962917
6,480,926.556964
-78,480,930.146602
-15,480,933.532503
-138,480,937.686574
-81,480,941.407042
-45,480,945.106453
-108,480,948.489452
-30,480,952.092558
-144,480,955.576678
-3,480,959.202023
-48,480,962.822858
-72,480,966.33827
-18,480,969.961256
-75,480,973.696757
-18,480,977.167396
-24,480,980.810453
45,480,984.484123
-126,480,988.125901
-36,480,991.612172
-36,480,995.332456
-60,480,999.395228
-15,480,1003.181104
-60,480,1006.622143
-48,480,1010.221878
-81,480,1013.834128
-45,480,1017.548436
6,480,1021.075083
-93,480,1024.621202
-21,480,1028.133978
-138,480,1031.625648
-30,480,1035.187985
-18,480,1038.765329
-102,480,1042.338846
39,480,1046.005726
-24,480,1049.411851
-60,480,1053.151659
-9,480,1057.241539
39,480,1060.906368
-99,480,1064.617496
6,480,1068.170272
-36,480,1071.720939
-69,480,1075.355451
18,480,1078.855968
-36,480,1146.672645
-9,480,1150.271594
-15,480,1153.952099
-45,480,1157.697507
-93,480,1161.264835
-219,480,1164.963421
-21,480,1168.671838
36,480,1172.289614
-63,480,1176.390411
-60,480,1180.291442
-12,480,1184.041046
-36,480,1187.53927
-63,480,1191.246122
-39,480,1194.964478
15,480,1198.661848
-81,480,1202.303086
-15,480,1206.322557
-27,480,1211.118755
-99,480,1215.726128
-51,480,1221.499952
-21,480,1226.867595
-3,480,1232.295081
-51,480,1238.16239
-15,480,1243.763413
-69,480,1249.08917
51,480,1254.325166
15,480,1259.567148
-9,480,1264.743314
-39,480,1269.945393
-24,480,1275.30506
-105,480,1280.965926
-42,480,1286.545003
36,480,1292.440237
-78,480,1298.688527
0,480,1304.134963
-21,480,1309.333061
-39,480,1315.03681
15,480,1320.204988
-114,480,1325.48786
48,480,1330.750786
-51,480,1335.960854
69,480,1341.374375
-60,480,1346.624336
-18,480,1351.80548
21,480,1357.67179
-126,480,1363.508186
-36,480,1368.564661
57,480,1373.919341
-57,480,1379.392706
-33,480,1384.624712
-36,480,1389.869687
21,480,1395.16254
12,480,1400.403515
-48,480,1405.894831
72,480,1411.075975
-66,480,1418.111163
-99,480,1424.459184
9,480,1429.936537
36,480,1436.039216
3,480,1441.773885
63,480,1447.313068
15,480,1453.595273
48,480,1458.961915
27,480,1465.213199
-45,480,1472.06687
39,480,1478.299202
-108,480,1484.470714
57,480,1491.005224
21,480,1497.11289
3,480,1503.242496
-54,480,1511.374751
39,480,1519.139994
54,480,1525.453102
63,480,1532.619934
-129,480,1542.848583
-57,480,1548.510439
45,480,1554.530341
129,480,1560.082493
-105,480,1565.593753
-18,480,1570.84571
102,480,1576.204381
51,480,1581.515176
0,480,1586.891797
-42,480,1592.266426
-60,480,1598.188589
-54,480,1603.834489
84,480,1609.085446
30,480,1614.342387
48,480,1619.735972
27,480,1625.156468
6,480,1630.285751
15,480,1635.796015
51,480,1641.113797
93,480,1646.371734
-117,480,1651.696494
-48,480,1657.668527
18,480,1663.444079
99,480,1668.785791
-105,480,1674.146456
-93,480,1679.415368
33,480,1781.395889
6,480,1786.882217
33,480,1792.32167
48,480,1797.654408
75,480,1802.839547
24,480,1808.473475
117,480,1813.800239
48,480,1819.106041
-6,480,1824.401879
147,480,1829.758555
-66,480,1835.020482
102,480,1841.593904
-87,480,1846.956563
60,480,1852.2893
66,480,1857.647971
-42,480,1863.040557
90,480,1868.296493
-6,480,1873.91447
93,480,1879.243227
6,480,1884.496171
48,480,1889.865815
30,480,1895.648349
54,480,1901.603426
87,480,1907.024924
-3,480,1912.401545
102,480,1917.826041
51,480,1923.069037
