#{"t_start": 1689750348.6179223, "env_id": null}
r,l,t
-510,480,6.822011
-318,480,7.005563
-270,480,7.190027
-627,480,7.39448
-819,480,7.566023
-906,480,7.773466
-36,480,7.946006
-771,480,8.121536
-822,480,8.302053
222,480,8.47958
-624,480,8.649162
33,480,8.854577
-249,480,9.035093
414,480,9.196661
-663,480,9.370197
435,480,9.526777
-945,480,9.701345
-522,480,9.878836
-852,480,10.200976
333,480,10.48023
-882,480,10.784416
-402,480,11.071649
-801,480,11.31699
-96,480,11.505486
291,480,11.685008
18,480,11.861536
279,480,12.038062
-255,480,12.21459
336,480,12.386174
-321,480,12.55867
390,480,12.721235
-234,480,12.901755
-414,480,13.069304
-609,480,13.236856
-543,480,13.401418
-45,480,13.563982
-762,480,13.723556
-717,480,13.889113
-117,480,14.038712
108,480,14.207263
-123,480,14.373816
-447,480,14.550344
258,480,14.723922
-9,480,14.886444
-633,480,15.041032
261,480,15.205593
-627,480,15.380125
339,480,15.54269
-426,480,15.707251
138,480,15.876796
-657,480,16.037369
-459,480,16.23883
-432,480,16.420343
321,480,16.5859
-360,480,16.743481
162,480,17.032705
-528,480,17.345869
24,480,17.61814
-810,480,17.810625
303,480,17.996162
-411,480,18.163683
195,480,18.353212
291,480,18.551643
-750,480,18.783025
-237,480,18.992466
-642,480,19.205895
-945,480,19.416331
-144,480,19.595851
117,480,19.785344
-660,480,19.968853
270,480,20.175302
-375,480,20.402694
-858,480,20.616123
204,480,20.80462
-528,480,21.013061
-714,480,21.19258
-156,480,21.352155
-414,480,21.520703
-396,480,21.686263
39,480,21.858802
-45,480,22.035327
-927,480,22.190911
63,480,22.365484
-231,480,22.535989
-762,480,22.710548
-552,480,22.886052
222,480,23.084521
-369,480,23.267033
-105,480,23.437577
-573,480,23.7657
120,480,24.045951
-564,480,24.352132
-822,480,24.567556
171,480,24.74608
-96,480,24.926597
60,480,25.097139
-570,480,25.309572
189,480,25.551925
-213,480,25.-267,480,95.543958
-267,480,98.523989
-183,480,101.722435
-264,480,104.804194
-171,480,107.925845
-159,480,110.991648
-192,480,114.205055
-171,480,117.68774
-192,480,120.850282
-234,480,123.983903
-129,480,127.228226
-228,480,130.346886
-255,480,133.563284
-240,480,136.655017
-234,480,139.827533
-201,480,142.945195
-192,480,146.352084
-267,480,149.848733
-123,480,153.140928
-165,480,156.204736
-207,480,159.400191
-183,480,162.462998
-204,480,165.622549
-171,480,168.900783
-150,480,171.977557
-192,480,175.145086
-123,480,178.439275
-192,480,181.545966
-189,480,184.779319
-252,480,187.919923
-210,480,191.10241
-141,480,194.336762
-246,480,197.468386
-213,480,200.716699
-165,480,203.96202
-162,480,207.591314
-207,480,210.945346
-87,480,214.05503
-132,480,217.378141
-150,480,220.630445
-186,480,223.777029
-171,480,226.960515
-231,480,230.121065
-147,480,233.326493
-24,480,236.581788
-198,480,239.78123
-144,480,243.10235
-177,480,246.40452
-216,480,249.593988
-57,480,252.954004
-150,480,256.314017
-141,480,259.519447
-222,480,262.881454
-144,480,266.489805
-138,480,270.258725
-201,480,273.549924
-210,480,276.94684
-243,480,280.184182
-207,480,283.506299
-174,480,286.869305
-198,480,290.158508
-135,480,293.423777
-222,480,296.675082
-141,480,300.074991
-141,480,303.548701
-135,480,306.788037
-186,480,310.161016
-141,480,313.414316
-138,480,316.77433
-135,480,319.979761
-162,480,323.23306
