#{"t_start": 1689983804.4305484, "env_id": null}
r,l,t
459,480,5.105134
-408,480,5.371068
-645,480,5.587271
141,480,5.799096
-933,480,6.043463
-555,480,6.237822
-351,480,6.440898
-444,480,6.642003
-96,480,6.812261
-123,480,6.999716
-330,480,7.194132
-372,480,7.40766
-123,480,7.60828
-894,480,7.841335
-39,480,8.016492
-618,480,8.239711
-84,480,8.453561
-540,480,8.718169
-906,480,8.874383
-333,480,9.076434
-120,480,9.308771
-378,480,9.560095
-372,480,9.876251
243,480,10.116609
-453,480,10.551447
-318,480,10.978308
-21,480,11.643526
-843,480,11.920787
156,480,12.191063
9,480,12.489266
-126,480,12.943927
-705,480,13.496812
399,480,13.804504
-816,480,14.142955
-858,480,14.710791
-318,480,14.971946
-828,480,15.431374
-378,480,16.157976
-729,480,16.542948
342,480,16.94644
-105,480,17.806182
-837,480,18.347733
-351,480,18.602056
-594,480,18.826453
-468,480,19.021931
-99,480,19.181504
-453,480,19.377979
-819,480,19.534561
-348,480,19.689147
-843,480,19.860703
-810,480,20.051226
75,480,20.265625
-276,480,20.625791
33,480,20.932588
-798,480,21.119714
3,480,21.323771
-483,480,21.511299
-102,480,21.701789
81,480,21.880588
-114,480,22.045559
81,480,22.218485
-744,480,22.396425
171,480,22.560278
-717,480,22.732233
-768,480,22.933624
150,480,23.125414
15,480,23.339502
-774,480,23.564899
-846,480,23.817263
-753,480,24.078572
-6,480,24.309946
-60,480,24.525371
378,480,24.77969
-33,480,25.023548
-738,480,25.323299
-120,480,25.521767
-732,480,25.713274
-687,480,25.950638
-381,480,26.15412
-723,480,26.460351
-75,480,26.90316
-717,480,27.270684
243,480,27.740429
-531,480,28.123936
-15,480,28.474008
-132,480,28.815096
-702,480,29.248935
462,480,29.745607
-594,480,30.097667
-555,480,30.307106
93,480,30.502585
-687,480,30.696067
192,480,30.873592
-678,480,31.070067
36,480,31.33436
-327,480,31.662485
-645,480,32.026511
-612,480,32.374581
-249,480,144.989373
-210,480,150.152453
-210,480,155.214279
-204,480,160.309954
-186,480,165.470503
-186,480,171.283764
-135,480,176.392399
