#{"t_start": 1709927587.1017888, "env_id": null}
r,l,t
-411,480,6.420102
-162,480,6.604342
-351,480,6.769659
-366,480,6.944117
-39,480,7.102037
-327,480,7.251903
-123,480,7.406298
132,480,7.559639
-153,480,7.708867
-510,480,7.857977
-132,480,8.006449
-387,480,8.15911
-360,480,8.311464
-204,480,8.503278
-360,480,8.677758
12,480,8.834539
-324,480,9.004772
-267,480,9.163373
-282,480,9.323268
-249,480,9.480424
-396,480,9.672154
-342,480,9.900258
-390,480,10.140326
-84,480,10.323864
-306,480,10.4908
-264,480,10.680457
-273,480,10.898902
-288,480,11.081552
-60,480,11.2624
225,480,11.449435
-132,480,11.605494
-90,480,11.759031
-309,480,11.940673
-432,480,12.103029
-99,480,12.26886
-339,480,12.445428
-471,480,12.628262
-78,480,12.792682
-396,480,12.945713
-102,480,13.100166
258,480,13.257796
360,480,13.423265
-150,480,13.577067
-300,480,13.733842
177,480,13.896695
6,480,14.071885
-84,480,14.234059
87,480,14.408959
-195,480,14.583895
-330,480,14.738714
-267,480,14.893982
-327,480,15.061939
-423,480,15.220341
-192,480,15.384842
195,480,15.567051
-27,480,15.750821
-228,480,15.920562
-288,480,16.084296
-174,480,16.253841
297,480,16.422023
-12,480,16.60086
-147,480,16.753095
-342,480,16.937794
-204,480,17.088341
-171,480,17.245351
-423,480,17.424211
234,480,17.601077
-441,480,17.785836
-9,480,17.940942
147,480,18.084982
-210,480,18.221235
-87,480,18.365705
-405,480,18.528283
-294,480,18.698661
-102,480,18.871943
276,480,19.034504
-273,480,19.197986
-120,480,19.393791
-33,480,19.596191
-228,480,19.771222
276,480,19.938061
144,480,20.095012
-81,480,20.247003
-438,480,20.406029
198,480,20.560978
-222,480,20.766131
-375,480,20.978783
-117,480,21.157042
-117,480,21.319043
180,480,21.494011
-189,480,21.661709
-294,480,21.822408
-324,480,21.986607
-300,480,22.147695
141,480,22.307262
-144,480,22.476992
-156,480,22.62729
-402,480,22.769332-225,480,123.545242
-189,480,129.527781
-132,480,135.024973
-117,480,140.6849
-141,480,147.548892
-123,480,153.990961
-105,480,160.228912
-138,480,166.728026
-138,480,171.865372
-108,480,177.164026
-132,480,182.600016
-138,480,188.441034
-108,480,193.300864
-138,480,198.670866
-111,480,204.363148
-90,480,210.117923
-93,480,215.564886
-132,480,222.014854
-132,480,227.764128
-123,480,232.790801
-138,480,238.344438
-201,480,244.308153
-144,480,249.65887
-99,480,254.3009
-150,480,259.439368
-135,480,264.069834
-102,480,268.835796
-96,480,273.585879
-174,480,278.477761
-105,480,284.313977
-159,480,289.407976
-162,480,294.049837
-78,480,298.70888
-123,480,303.355748
-87,480,308.052615
-99,480,313.098942
-117,480,317.820931
-111,480,322.933813
-90,480,327.672017
-66,480,332.318028
-96,480,337.159889
-93,480,342.743964
-90,480,347.913894
-111,480,352.612893
-120,480,357.654928
-132,480,362.290909
-102,480,366.982778
-129,480,371.657684
-114,480,376.653858
-54,480,381.648812
-129,480,386.375976
-81,480,391.605112
-105,480,396.319786
-144,480,401.822055
-126,480,406.749042
-96,480,411.719343
-39,480,418.182111
-102,480,423.592766
-93,480,428.335773
-114,480,433.095785
-129,480,437.777778
-96,480,442.929918
-90,480,447.675932
-57,480,452.326901
-129,480,457.052848
-48,480,462.69607
-123,480,467.38296
-105,480,472.160782
-138,480,477.754938
-141,480,482.483957
-27,480,487.714798
-66,480,492.414886
-93,480,497.086839
-84,480,504.773895
-111,480,510.360918
-120,480,516.884453
-93,480,524.936036
-120,480,530.903865
-66,480,536.728971
-30,480,541.855006
-93,480,547.06914
-105,480,552.163867
-126,480,557.667045
-69,480,563.845944
-63,480,569.847004
-78,480,575.212059
-42,480,581.525585
-69,480,587.840459
-54,480,592.952915
-78,480,598.567891
-138,480,603.828886
-12,480,609.304763
-63,480,614.469842
-72,480,619.491888
-126,480,625.092785
-27,480,630.6238
-90,480,635.745912
-93,480,642.926954
-93,480,648.106885
-42,480,655.324749
-66,480,784.856871
-57,480,790.329751
-45,480,796.470845
-21,480,802.292998
-75,480,807.415328
-45,480,812.908943
-81,480,820.007053
-39,480,825.664769
-69,480,830.748973
-6,480,835.858849
-18,480,840.809849
-81,480,845.752879
-18,480,851.033025
-126,480,855.838849
-72,480,860.802845
-15,480,865.641863
-18,480,871.943765
-33,480,878.001616
-3,480,884.349886
-48,480,890.087725
-81,480,895.617841
-72,480,901.494854
-39,480,907.330778
-75,480,912.772102
-30,480,917.807792
-57,480,922.535977
-48,480,927.23979
-33,480,932.155759
-9,480,937.643893
-72,480,943.314882
-48,480,947.975944
-3,480,953.056925
-39,480,958.249758
-15,480,963.062789
-24,480,967.864869
33,480,972.655756
51,480,977.316862
-3,480,982.075809
-18,480,986.907857
3,480,991.539909
-9,480,996.168906
-27,480,1001.709985
-24,480,1006.439266
0,480,1011.28085
-66,480,1016.554588
-54,480,1021.29392
-63,480,1026.013836
-21,480,1030.753806
24,480,1035.483982
-30,480,1040.249972
15,480,1045.000812
3,480,1049.837874
-45,480,1054.53986
48,480,1059.735092
-18,480,1065.044783
-12,480,1069.81677
9,480,1074.567844
-45,480,1079.367931
-51,480,1084.069806
3,480,1088.81702
9,480,1093.849724
-24,480,1098.592142
-27,480,1103.420795
69,480,1108.145854
15,480,1115.777968
9,480,1122.125983
6,480,1128.401989
-36,480,1133.666923
39,480,1138.569879
-15,480,1143.788806
-24,480,1148.997266
57,480,1154.224955
-9,480,1159.765107
6,480,1167.535067
-9,480,1173.23013
-24,480,1179.502479
30,480,1186.034788
-39,480,1192.276853
-33,480,1197.241749
27,480,1202.110671
51,480,1207.223997
-3,480,1212.316306
-12,480,1217.552409
45,480,1222.959793
18,480,1228.34897
39,480,1233.331709
72,480,1238.570987
30,480,1244.624827
36,480,1249.705909
33,480,1254.918578
9,480,1260.482213
42,480,1265.910086
-15,480,1271.393936
54,480,1276.696844
51,480,1282.244075
42,480,1288.254765
12,480,1293.730918
-24,480,1299.459476
3,480,1305.577793
-3,480,1311.089598
48,480,1417.242034
-9,480,1423.410979
93,480,1428.843402
93,480,1434.73391
69,480,1439.687847
54,480,1444.817984
15,480,1450.024873
78,480,1455.32215
-12,480,1460.488077
27,480,1465.679901
24,480,1470.724805
36,480,1475.87989
21,480,1481.828072
12,480,1487.237976
90,480,1492.207916
69,480,1497.355868
39,480,1502.268976
75,480,1507.49984
63,480,1512.424747
-30,480,1517.703763
60,480,1523.579007
36,480,1528.886863
99,480,1533.938861
75,480,1539.523886
51,480,1545.249885
51,480,1550.270015
57,480,1555.726169
57,480,1560.736938
51,480,1566.001839
81,480,1571.210826
111,480,1576.320291
66,480,1581.703963
12,480,1587.521802
66,480,1592.618899
-24,480,1598.383057
81,480,1604.530972
24,480,1610.143773
126,480,1615.387847
81,480,1621.763942
99,480,1627.495968
75,480,1633.009917
108,480,1638.595089
51,480,1644.094066
90,480,1649.361952
138,480,1654.376956
45,480,1659.68683
51,480,1665.626524
87,480,1670.935822
117,480,1676.154991
111,480,1681.131702
69,480,1686.076913
120,480,1690.982907
72,480,1695.868841
75,480,1701.202903
105,480,1706.552901
90,480,1711.994837
117,480,1717.294858
75,480,1723.790893
93,480,1728.890878
33,480,1734.11587
51,480,1739.28104
105,480,1744.676918
90,480,1749.834937
75,480,1755.0659
72,480,1760.175849
108,480,1765.227432
60,480,1770.513389
48,480,1776.373698
75,480,1782.650978
45,480,1787.708868
42,480,1793.649944
135,480,1798.78477
87,480,1804.173111
66,480,1811.274915
78,480,1816.436866
60,480,1821.743776
126,480,1827.067822
99,480,1832.333021
78,480,1837.678296
147,480,1844.111948
90,480,1849.602062
102,480,1854.925032
144,480,1860.086121
117,480,1865.974976
108,480,1871.029917
138,480,1876.185758
141,480,1881.425943
144,480,1887.292221
114,480,1892.591122
138,480,1897.86373
177,480,1904.103074
99,480,1909.306903
135,480,1914.437994
147,480,1922.357446
81,480,1927.354978
99,480,1932.091941
156,480,1936.907904
108,480,1941.95277
129,480,1946.737752
96,480,1951.653778
126,480,2047.512155
144,480,2052.312062
