#{"t_start": 1710192258.17067, "env_id": null}
r,l,t
-657,480,9.175219
-708,480,9.376818
240,480,9.640114
15,480,9.838882
-639,480,10.0194
-21,480,10.257225
189,480,10.60253
-453,480,10.820038
312,480,10.997565
-396,480,11.1711
-636,480,11.351617
216,480,11.512339
-213,480,11.660124
153,480,11.838752
-486,480,12.043206
24,480,12.211757
399,480,12.39552
-75,480,12.556089
-906,480,12.715771
-114,480,12.912246
-291,480,13.070822
-822,480,13.242633
294,480,13.458054
132,480,13.643693
-786,480,13.843156
330,480,13.998741
-825,480,14.148536
-69,480,14.302223
-75,480,14.472838
-873,480,14.62758
-372,480,14.775155
-462,480,14.954758
-252,480,15.136378
-861,480,15.30312
297,480,15.469674
201,480,15.629247
462,480,15.793864
390,480,15.977371
-792,480,16.134705
-114,480,16.314224
-72,480,16.473799
-141,480,16.627531
-270,480,16.780339
150,480,16.995981
-741,480,17.186662
-825,480,17.383168
258,480,17.548814
-438,480,17.889008
-726,480,18.148314
-333,480,18.387762
-12,480,18.613255
-807,480,18.810997
378,480,19.03508
-741,480,19.158717
-9,480,19.296541
-717,480,19.440265
-114,480,19.591113
-741,480,19.72775
345,480,19.872365
-735,480,20.014876
102,480,20.145961
78,480,20.287584
-216,480,20.424217
-714,480,20.573291
144,480,20.692276
-765,480,20.834967
63,480,20.95764
231,480,21.082308
294,480,21.210997
-753,480,21.34874
321,480,21.477907
438,480,21.605569
-468,480,21.730234
-252,480,21.866041
72,480,22.006801
-456,480,22.172937
-171,480,22.337017
-333,480,22.485369
-726,480,22.631958
-666,480,22.765152
237,480,22.894978
-141,480,23.02749
378,480,23.156456
96,480,23.282157
-420,480,23.410521
-534,480,23.556766
-528,480,23.687322
-228,480,23.814115
-612,480,23.938114
-678,480,24.076869
-690,480,24.196691
-423,480,24.314381
-681,480,24.428726
-507,480,24.558545
219,480,24.67028
360,480,24.797937
-630,480,24.920722
240,480,25.044389
-135,480,100.776584
-237,480,105.494511
-168,480,109.436019
-117,480,113.413715
-177,480,117.715346
-147,480,123.994402
-120,480,129.514888
-111,480,133.725804
-174,480,138.89253
-135,480,143.862859
-141,480,147.763118
-159,480,151.631759
-195,480,155.624245
-177,480,159.475015
-171,480,163.310123
-93,480,167.23992
-84,480,171.221038
-168,480,175.158435
-123,480,179.174197
-141,480,183.988019
-177,480,187.910029
-84,480,191.907514
-162,480,195.975376
-153,480,199.735448
-201,480,203.697728
-183,480,207.817961
-129,480,211.817405
-162,480,215.731767
-114,480,219.592626
-96,480,223.412498
-171,480,227.439333
-195,480,231.345253
-114,480,235.257708
-117,480,239.098813
-93,480,244.270425
-204,480,248.254337
-141,480,252.448999
-102,480,256.437864
-111,480,260.426267
-99,480,264.238497
-168,480,268.108436
-99,480,272.030297
-150,480,277.279589
-144,480,281.126464
-114,480,287.350303
-126,480,292.591043
-114,480,296.816257
-168,480,301.212113
-165,480,305.882217
-69,480,310.885084
-90,480,314.876396
-114,480,319.127638
-123,480,323.218551
-87,480,327.175161
-120,480,331.089089
-111,480,335.187529
-171,480,339.22311
-141,480,343.257729
-189,480,347.242617
-117,480,350.992156
-162,480,354.962499
-63,480,359.175087
-213,480,364.308102
-93,480,368.189633
-123,480,372.427717
-141,480,376.197163
-39,480,380.095609
-120,480,384.813609
-126,480,390.483998
-57,480,396.087708
-111,480,401.545067
-63,480,407.137826
-165,480,412.215993
-165,480,417.473636
-102,480,429.669216
-99,480,435.764107
-90,480,440.6118
-108,480,444.871434
-102,480,449.230136
-138,480,453.704648
-120,480,458.069743
-75,480,462.795472
-111,480,467.518515
-87,480,472.20288
-99,480,476.531164
-63,480,482.299516
-150,480,487.592947
-114,480,491.908206
-36,480,495.911536
-135,480,500.989513
-108,480,505.738736
-36,480,510.353272
-45,480,514.85254
-81,480,519.650019
-99,480,524.177855
-63,480,530.284846
-135,480,535.767844
-48,480,541.06116
-126,480,547.098544
-123,480,552.579164
-12,480,681.503729
-33,480,686.972064
-111,480,691.989426
-84,480,699.032564
-75,480,704.031539
-117,480,709.175915
-102,480,713.805714
-105,480,718.123802
-42,480,723.896034
-108,480,728.687248
-72,480,733.783012
-150,480,738.71037
-81,480,743.321999
-72,480,748.275728
-48,480,755.102633
-132,480,760.021065
-3,480,764.581203
-90,480,768.956747
-69,480,772.918559
-150,480,776.901575
-81,480,781.53763
-57,480,786.180873
-84,480,791.67317
-108,480,798.1814
-66,480,803.483691
-66,480,809.152578
-54,480,814.295744
-87,480,819.254922
-117,480,824.231764
-30,480,828.884496
-45,480,833.739767
-96,480,838.430304
-42,480,843.878064
-66,480,848.541171
-93,480,852.995435
-87,480,857.455261
-36,480,861.841582
-72,480,866.754262
-72,480,871.641462
12,480,875.648846
-63,480,881.408989
-48,480,885.895227
-3,480,890.33919
-54,480,895.099262
39,480,899.505617
-42,480,904.977806
-24,480,909.160359
-75,480,913.212948
-39,480,918.157879
-30,480,922.834022
-18,480,926.928257
-6,480,931.461005
-21,480,935.775298
-21,480,940.341726
12,480,944.719431
-39,480,949.407584
