#{"t_start": 1710158089.2650683, "env_id": null}
r,l,t
219,480,5.463448
207,480,5.606298
-201,480,5.775699
-786,480,5.936554
-777,480,6.096432
-777,480,6.357818
246,480,6.537561
-774,480,6.697393
-366,480,6.87402
-348,480,7.113123
-132,480,7.437512
-378,480,7.709076
-24,480,7.99195
393,480,8.228214
-645,480,8.453952
327,480,8.659048
-204,480,8.885628
123,480,9.168531
-708,480,9.391472
-741,480,9.655282
-564,480,9.887959
-882,480,10.085202
3,480,10.308128
-891,480,10.515337
432,480,10.738175
234,480,10.96852
-108,480,11.176905
-843,480,11.388708
-876,480,11.573076
201,480,11.762519
-426,480,11.92982
-861,480,12.219183
-315,480,12.479617
-534,480,12.706145
-819,480,12.918045
-786,480,13.103219
-366,480,13.315917
459,480,13.505928
306,480,13.725428
-300,480,13.949502
-291,480,14.144321
-15,480,14.317111
105,480,14.49999
-579,480,14.687569
-33,480,14.912608
237,480,15.102109
-756,480,15.297759
-819,480,15.510501
-339,480,15.735026
-15,480,15.919248
216,480,16.083044
-807,480,16.253323
-144,480,16.412124
132,480,16.582052
297,480,16.754866
-444,480,16.908295
-591,480,17.080677
-621,480,17.281632
213,480,17.453745
-291,480,17.621538
-780,480,17.799819
390,480,17.96282
-741,480,18.131393
-231,480,18.32328
-729,480,18.497371
-375,480,18.672801
-762,480,18.899199
-135,480,19.134826
-270,480,19.369726
-81,480,19.563708
-72,480,19.721429
-105,480,19.879797
-192,480,20.035265
-534,480,20.209203
-729,480,20.413009
-585,480,20.584393
-555,480,20.788569
-360,480,20.967032
-726,480,21.144005
-441,480,21.351867
414,480,21.518078
435,480,21.687912
-168,480,21.862571
-711,480,22.039466
-564,480,22.261123
-228,480,22.508987
-132,480,22.713968
312,480,22.89691
-435,480,23.070971
-369,480,23.264762
207,480,23.429599
-687,480,23.591689
-606,480,23.765182
-699,480,23.925141
-678,480,24.079558
312,480,24.243896
-318,480,24.399681
-300,480-240,480,98.679698
-261,480,102.42794
-315,480,106.449667
-267,480,110.285953
-252,480,114.134943
-180,480,117.919327
-156,480,121.872303
-255,480,125.96184
-240,480,129.903254
-225,480,133.621978
-243,480,137.421677
-207,480,141.183921
-273,480,145.015177
-270,480,149.580733
-219,480,153.773896
-210,480,157.568826
-207,480,161.478771
-192,480,165.598724
-156,480,170.675378
-210,480,174.544526
-183,480,178.384087
-192,480,182.20587
-216,480,186.166996
-300,480,189.99152
-228,480,193.76358
-225,480,197.604141
-267,480,201.655885
-294,480,205.490234
-216,480,210.295191
-225,480,214.112885
-240,480,218.085814
-246,480,221.984136
-201,480,225.968975
-297,480,229.737771
-264,480,233.66735
-153,480,237.510072
-267,480,241.429983
-243,480,245.250415
-255,480,249.122077
-237,480,252.947199
-225,480,256.95623
-177,480,260.756287
-189,480,264.620174
-171,480,268.866838
-267,480,273.106495
-201,480,277.178396
-204,480,281.064499
-189,480,284.897006
-204,480,288.726861
-321,480,292.6023
-231,480,296.502327
-258,480,300.230853
-228,480,303.971023
-216,480,307.949302
-138,480,311.929698
-225,480,315.834249
-237,480,319.673693
-276,480,323.650794
-246,480,327.884426
-228,480,332.187138
-261,480,337.100369
-243,480,341.182557
-267,480,345.14989
-270,480,349.233044
-183,480,353.993913
-252,480,358.144714
-252,480,362.112716
-234,480,366.522155
-210,480,370.303504
-270,480,374.231539
-237,480,378.179365
-276,480,382.034421
-186,480,386.630226
-249,480,391.755467
-240,480,395.506995
-225,480,399.331274
-186,480,403.309586
-207,480,407.191713
-276,480,411.114737
-237,480,414.889584
-186,480,418.952549
-222,480,422.841196
-270,480,426.792099
-168,480,430.481212
-213,480,434.472584
-294,480,438.431039
-195,480,442.423114
-270,480,446.108569
-252,480,450.779014
-228,480,454.710944
-222,480,458.784928
-162,480,462.672693
-198,480,466.847472
-219,480,470.821596
-213,480,474.977615
-237,480,478.911619
-252,480,483.029328
-213,480,486.785293
-222,480,490.840343
-186,480,494.693372
-240,480,574.059011
-264,480,577.938613
-138,480,582.163444
-219,480,586.096951
-231,480,590.119067
-198,480,594.052008
-258,480,597.862141
-192,480,601.781909
-201,480,605.730815
-195,480,609.652699
-291,480,613.483509
-195,480,617.367444
-228,480,621.232061
-216,480,625.265301
-156,480,629.866401
-204,480,633.8294
-264,480,637.641107
-189,480,641.606001
-249,480,645.602425
-258,480,649.509573
-213,480,653.48705
-201,480,657.395137
-234,480,661.804296
-222,480,665.715919
-234,480,669.549173
-192,480,673.474627
-183,480,677.334017
-282,480,681.764294
-237,480,686.904591
-213,480,692.314212
-192,480,696.838232
-213,480,701.462118
-249,480,705.985305
-246,480,710.680974
-267,480,715.185635
-267,480,718.85788
-159,480,722.777389
-102,480,726.733606
-210,480,730.711982
-204,480,734.466852
-255,480,738.450191
-192,480,742.314257
-201,480,746.402286
-228,480,751.121604
-306,480,755.022109
-153,480,758.93082
-240,480,763.162168
-294,480,767.106316
-213,480,771.07174
-246,480,774.975235
-291,480,779.066513
-225,480,783.014536
-276,480,787.068959
-216,480,790.984314
-237,480,794.948749
-252,480,798.803897
-159,480,802.885092
-183,480,806.939753
-267,480,811.638186
-270,480,815.397698
-294,480,819.356543
-207,480,823.257836
-237,480,827.366477
-168,480,831.153834
-156,480,835.084305
-273,480,838.992117
-258,480,843.101001
-225,480,847.395269
-180,480,851.398284
-204,480,855.223969
-156,480,859.276042
-207,480,863.217061
-192,480,867.385425
-180,480,871.971425
-138,480,875.894408
-198,480,879.742625
-204,480,883.77587
-180,480,887.70536
-192,480,891.715856
-273,480,895.525721
-237,480,899.547307
-294,480,903.548612
-312,480,907.696898
-162,480,911.466653
-165,480,915.443763
-216,480,919.389007
-219,480,923.461201
-249,480,927.439443
-231,480,931.905821
-171,480,935.920608
-246,480,939.975103
-189,480,943.961526
-231,480,947.897178
-219,480,951.714104
-195,480,955.778807
-246,480,959.65504
-240,480,963.759982
-240,480,967.694854
-219,480,971.705058
-198,480,975.509471
-180,480,1056.288864
-219,480,1060.212151
-174,480,1064.137311
-228,480,1068.109151
-147,480,1071.921499
-219,480,1075.982857
-261,480,1079.849014
-207,480,1083.613715
-204,480,1087.577723
-207,480,1091.48655
-219,480,1095.456171
-165,480,1099.225277
-201,480,1103.179888
-192,480,1107.158693
-231,480,1112.06261
-126,480,1115.892532
-207,480,1119.919901
-294,480,1123.624651
-219,480,1127.633731
-216,480,1131.55004
-204,480,1135.520593
-195,480,1139.340565
-159,480,1143.411929
-228,480,1147.292876
-297,480,1151.322918
-168,480,1155.25933
-189,480,1159.153403
-195,480,1163.164262
-201,480,1167.421147
-192,480,1172.079739
-168,480,1176.253141
-144,480,1180.193411
-153,480,1184.134639
-195,480,1188.024423
-324,480,1192.066361
-273,480,1195.964067
-261,480,1199.753214
-264,480,1203.588928
-141,480,1207.668152
-219,480,1211.508251
-174,480,1215.496433
-105,480,1219.28498
-249,480,1224.238501
-267,480,1229.028241
-243,480,1233.385607
-111,480,1237.434985
-126,480,1241.428332
-138,480,1245.118497
-225,480,1249.008938
-210,480,1252.957897
-279,480,1257.041234
-216,480,1260.858054
-144,480,1264.803262
-126,480,1268.643678
-204,480,1272.783915
-222,480,1276.624328
-180,480,1280.597465
-282,480,1284.587734
-246,480,1289.122576
-246,480,1293.251073
-246,480,1297.356786
-156,480,1301.287444
-225,480,1305.043343
-315,480,1309.027084
-258,480,1313.014014
-225,480,1316.996014
-123,480,1320.809571
-180,480,1324.680518
-219,480,1328.591526
-141,480,1332.60499
-195,480,1336.504217
-162,480,1340.28867
-243,480,1344.183971
-213,480,1348.520286
-153,480,1352.915783
-243,480,1356.760465
-180,480,1360.675542
-168,480,1364.655233
-267,480,1368.74406
-306,480,1372.582314
-180,480,1376.515239
-255,480,1380.298726
-192,480,1384.348778
-276,480,1388.209334
-192,480,1392.175601
-201,480,1396.025077
-174,480,1400.084891
-297,480,1404.086633
-252,480,1408.508624
-174,480,1412.868919
-210,480,1416.740296
-333,480,1420.580522
-297,480,1424.572019
-300,480,1429.034937
-159,480,1433.031938
-192,480,1436.753818
-288,480,1440.705729
-183,480,1444.62874
-243,480,1448.759271
-171,480,1452.595367
-219,480,1531.48016
-282,480,1535.569113
-204,480,1539.668776
-273,480,1543.542012
-153,480,1547.508413
-312,480,1551.647787
-240,480,1555.93656
-168,480,1559.891042
-222,480,1563.800836
-264,480,1567.651124
-249,480,1571.766023
-123,480,1575.710737
-267,480,1579.801981
-213,480,1583.673212
-111,480,1588.002761
-216,480,1592.490407
-294,480,1596.553154
-315,480,1600.617757
-192,480,1604.669508
-162,480,1608.429389
-180,480,1612.478555
-240,480,1616.479259
-279,480,1620.567298
-282,480,1624.441158
-228,480,1628.546725
-243,480,1632.516944
-189,480,1636.585809
-219,480,1640.504184
-198,480,1644.472725
-300,480,1648.98644
-297,480,1653.246218
-225,480,1657.194388
-228,480,1661.407043
-159,480,1665.375045
-171,480,1669.431697
-225,480,1673.282872
-207,480,1677.511635
-207,480,1681.608769
-219,480,1685.616838
-285,480,1689.372739
-237,480,1693.456343
-219,480,1697.482966
-180,480,1701.658506
-177,480,1705.542959
-315,480,1710.309304
-195,480,1714.351647
-189,480,1718.481694
-213,480,1722.493956
-261,480,1726.531385
-237,480,1730.528407
-159,480,1734.591015
-201,480,1738.49913
-204,480,1742.634081
-192,480,1746.629545
-264,480,1750.649305
-150,480,1754.491204
-219,480,1758.555814
-129,480,1762.710611
-132,480,1767.037916
-195,480,1771.689939
-249,480,1775.615277
-174,480,1779.640558
-279,480,1783.804773
-207,480,1787.728985
-264,480,1791.855811
-111,480,1795.766464
-237,480,1799.796739
-258,480,1803.864407
-234,480,1807.975401
-192,480,1811.949542
-255,480,1815.942139
-234,480,1819.886476
-153,480,1823.998169
-213,480,1828.366231
-204,480,1832.8263
-270,480,1836.70493
-210,480,1840.767459
-195,480,1844.781491
-162,480,1848.907634
-231,480,1852.86245
-153,480,1856.879177
-162,480,1860.819032
-216,480,1864.921512
-144,480,1868.883231
-168,480,1872.983552
-303,480,1876.904758
-237,480,1881.007261
-192,480,1884.904157
-156,480,1889.619304
-141,480,1893.909851
-186,480,1897.959893
-174,480,1901.759402
-180,480,1905.930827
-144,480,1909.95382
-138,480,1914.039958
-156,480,1917.958063
-201,480,1921.85443
-270,480,1925.867316
-276,480,1930.176114
-210,480,1934.171691
-297,480,2012.43165
-252,480,2016.545075
-171,480,2020.78938
-108,480,2024.805982
-162,480,2028.843232
-243,480,2032.791099
-300,480,2036.844642
-156,480,2040.855525
-189,480,2044.967197
-192,480,2048.985033
-156,480,2053.088719
-189,480,2057.412834
-153,480,2061.861804
-222,480,2066.042164
-198,480,2070.865626
-150,480,2074.883883
-261,480,2078.766392
-225,480,2082.869206
-207,480,2086.865989
-219,480,2090.878338
-207,480,2094.950783
-246,480,2098.795895
-144,480,2102.901558
-237,480,2106.878576
-300,480,2111.093018
-243,480,2115.188802
-243,480,2119.250838
-252,480,2123.18449
-156,480,2127.474403
-219,480,2132.057005
-237,480,2136.303474
-189,480,2140.424509
-258,480,2145.825193
-282,480,2149.831644
-207,480,2153.864563
-264,480,2157.838723
-150,480,2161.995234
-171,480,2166.062951
-126,480,2169.910374
-219,480,2174.024773
-126,480,2178.166136
-186,480,2182.409145
-222,480,2186.484806
-189,480,2191.363844
-207,480,2195.378991
-243,480,2199.380661
-240,480,2203.475469
-249,480,2207.632316
-153,480,2211.575506
-237,480,2215.533155
-234,480,2219.725121
-99,480,2223.827798
-240,480,2227.852333
-159,480,2231.937849
-201,480,2235.958314
-237,480,2239.978207
-369,480,2244.590336
-240,480,2249.401091
-210,480,2253.734862
-219,480,2257.864897
-219,480,2261.907941
-189,480,2265.913361
-201,480,2270.032005
-300,480,2273.937575
-198,480,2278.137212
-213,480,2282.157914
-231,480,2286.308463
-219,480,2290.217462
-240,480,2294.721863
-159,480,2298.802698
-204,480,2303.008276
-306,480,2306.971625
-291,480,2311.844117
-252,480,2315.982211
-129,480,2320.059192
-237,480,2324.133476
-132,480,2328.160073
-183,480,2332.190787
-108,480,2336.530405
-150,480,2341.328106
-159,480,2345.42777
-252,480,2349.710963
-168,480,2353.880898
-195,480,2357.867881
-153,480,2361.941122
-156,480,2366.084749
-216,480,2370.984854
-258,480,2375.083008
-312,480,2379.221747
-348,480,2383.43249
-165,480,2387.506809
-207,480,2391.442551
-162,480,2395.551976
-285,480,2399.735256
-237,480,2403.858875
-219,480,2407.777326
-144,480,2411.782313
-195,480,2415.90385
-225,480,2420.092744
-339,480,2424.052766
-141,480,2503.536739
-171,480,2507.583538
-180,480,2511.676303
-141,480,2515.644421
-330,480,2519.532247
-213,480,2523.549241
-222,480,2527.513141
-288,480,2531.65514
-282,480,2535.695227
-207,480,2539.640113
-177,480,2543.557526
-264,480,2547.633775
-162,480,2552.237814
-249,480,2556.366408
-216,480,2560.519937
-312,480,2564.361243
-222,480,2568.366163
-225,480,2572.424754
-216,480,2576.592924
-162,480,2580.497116
-213,480,2584.438458
-282,480,2588.346641
-165,480,2592.489882
-219,480,2596.453297
-153,480,2600.47807
-72,480,2604.346766
-165,480,2609.017807
-216,480,2613.267756
-342,480,2617.374
-198,480,2621.322497
-270,480,2625.409702
-153,480,2629.208726
-219,480,2633.282844
-237,480,2637.28964
-222,480,2641.357842
-246,480,2645.108978
-252,480,2649.114663
-66,480,2653.176078
-105,480,2657.329483
-123,480,2661.292563
-234,480,2665.313929
-141,480,2670.088468
-189,480,2674.226581
-261,480,2678.1663
-132,480,2682.309927
-228,480,2686.312484
-243,480,2690.214956
-156,480,2694.044363
-156,480,2698.110792
-66,480,2702.22228
-114,480,2706.274007
-195,480,2710.133162
-264,480,2714.177828
-264,480,2718.23053
-174,480,2722.413371
-177,480,2726.257893
-174,480,2731.037511
-204,480,2735.08937
-225,480,2739.124264
-153,480,2743.21956
-63,480,2747.298795
-132,480,2751.225059
-201,480,2755.347914
-222,480,2759.22933
-213,480,2763.375134
-180,480,2767.319441
-114,480,2771.164213
-177,480,2775.232231
-273,480,2779.280506
-48,480,2783.547263
-162,480,2787.793326
-303,480,2792.388903
-225,480,2796.371743
-147,480,2800.344927
-99,480,2804.393209
-180,480,2808.537675
-276,480,2812.488648
-147,480,2816.481998
-180,480,2820.590613
-222,480,2824.654743
-126,480,2828.624957
-105,480,2832.744166
-54,480,2836.719574
-297,480,2840.579129
-78,480,2844.593488
-318,480,2849.177525
-279,480,2853.501055
-243,480,2857.3796
-192,480,2861.335103
-144,480,2865.365284
-222,480,2869.606171
-180,480,2873.552811
-237,480,2877.489781
-201,480,2881.495466
-279,480,2885.623946
-270,480,2889.617067
-282,480,2893.726073
-174,480,2897.609485
-294,480,2901.706437
-108,480,2905.637826
-90,480,2985.056327
-153,480,2989.022839
-171,480,2993.063221
-222,480,2996.972933
-213,480,3001.090646
-99,480,3005.068535
-192,480,3009.079592
-63,480,3013.16748
-51,480,3017.157522
-69,480,3021.170882
-135,480,3025.263161
-168,480,3029.740604
-120,480,3033.929684
-66,480,3038.014246
-87,480,3042.071844
-177,480,3046.080458
-81,480,3050.148118
-219,480,3054.057757
-249,480,3058.203907
-189,480,3062.126434
-150,480,3066.3138
-102,480,3070.323013
-195,480,3074.365451
-246,480,3078.30706
-336,480,3082.413841
-171,480,3086.532087
-222,480,3091.404882
-264,480,3095.332333
-99,480,3099.351314
-213,480,3103.320812
-51,480,3107.460882
-333,480,3111.410112
-105,480,3115.458387
-54,480,3119.380553
-273,480,3123.53225
-351,480,3127.444194
-78,480,3131.546013
-219,480,3135.9469
-210,480,3139.958653
-345,480,3143.834005
-201,480,3148.14257
-96,480,3152.907731
-90,480,3156.996637
-150,480,3160.954366
-279,480,3164.997282
-126,480,3169.026989
-222,480,3173.111312
-135,480,3177.003894
-192,480,3181.011478
-153,480,3184.951763
-228,480,3189.06029
-90,480,3193.019491
-153,480,3197.089676
-111,480,3201.062178
-33,480,3205.513185
-267,480,3210.797185
-249,480,3215.330497
-306,480,3220.390687
-261,480,3224.289145
-237,480,3228.258384
-120,480,3232.336543
-42,480,3236.340327
-195,480,3240.405149
-285,480,3244.320813
-288,480,3248.340032
-255,480,3252.475994
-255,480,3256.603377
-126,480,3260.445424
-39,480,3264.47775
-315,480,3268.92758
-180,480,3273.362443
-327,480,3277.332817
-189,480,3281.44846
-180,480,3285.335092
-21,480,3289.484055
-156,480,3293.426772
-186,480,3297.503644
-219,480,3301.447555
0,480,3305.47718
-69,480,3309.396484
-123,480,3313.452284
-213,480,3317.528761
-60,480,3321.721559
-189,480,3325.489038
-267,480,3330.326054
-318,480,3334.376911
-291,480,3338.490952
-369,480,3342.453132
-201,480,3346.447587
-36,480,3350.367278
-156,480,3354.48838
-165,480,3358.785017
-147,480,3362.885785
-69,480,3366.900579
-132,480,3370.905423
3,480,3374.785383
-318,480,3378.903346
-138,480,3382.97549
-129,480,3387.165914
-210,480,3391.783914
-369,480,3470.615687
-195,480,3474.925741
-60,480,3479.26447
-249,480,3483.087239
-177,480,3487.234252
-72,480,3491.456193
-186,480,3495.59855
-222,480,3499.643148
0,480,3503.725419
-15,480,3507.860204
-243,480,3512.578674
-318,480,3516.565383
-246,480,3520.772383
-192,480,3524.840158
-207,480,3528.957443
-249,480,3532.895093
-252,480,3536.959336
-282,480,3541.125163
-273,480,3545.172833
-102,480,3549.104895
48,480,3553.088213
-306,480,3557.075306
-51,480,3561.418625
-141,480,3565.628181
-279,480,3570.452897
-270,480,3574.678036
-171,480,3578.637696
-63,480,3582.633505
-345,480,3586.779458
-165,480,3590.948315
-321,480,3595.073992
-186,480,3599.090925
-42,480,3603.146455
-69,480,3607.374627
-180,480,3611.589599
-168,480,3615.586845
-297,480,3619.639048
3,480,3623.658763
-165,480,3628.034614
-108,480,3632.596537
-156,480,3636.940609
-99,480,3641.627302
-186,480,3646.175803
-69,480,3650.950952
-15,480,3655.049263
-123,480,3659.348732
9,480,3663.329876
-336,480,3667.416641
-210,480,3671.450306
-201,480,3675.6173
-132,480,3679.824064
-267,480,3683.832342
-114,480,3688.324664
-231,480,3692.800823
60,480,3696.955896
-105,480,3701.052886
-189,480,3705.187731
-195,480,3709.184268
-297,480,3713.297322
-48,480,3717.292789
-246,480,3721.502772
-225,480,3725.54869
-267,480,3729.64525
-129,480,3733.567027
-279,480,3737.7211
-189,480,3741.826094
-249,480,3746.023337
-141,480,3750.815419
-186,480,3754.875307
-291,480,3759.062994
-258,480,3763.178139
-153,480,3767.197814
-390,480,3771.404352
-36,480,3775.704992
-294,480,3779.711631
-144,480,3783.651056
-126,480,3787.671582
-249,480,3791.873453
-243,480,3796.090184
-216,480,3800.130666
-306,480,3804.334157
-75,480,3808.889374
-9,480,3813.442942
-156,480,3817.607771
-36,480,3821.872166
-75,480,3826.176186
-108,480,3830.306804
-183,480,3834.441737
-225,480,3838.725501
-252,480,3842.936176
-75,480,3847.032121
-180,480,3851.027078
-312,480,3855.082636
-291,480,3859.186616
-111,480,3863.35327
-105,480,3867.463918
-309,480,3872.401881
-174,480,3876.50434
-36,480,3880.540635
-144,480,3884.482692
-129,480,3995.343242
-24,480,4000.484251
-57,480,4004.615782
-93,480,4009.473013
-126,480,4014.229299
-228,480,4018.956902
-210,480,4023.86523
-159,480,4028.529682
-294,480,4033.599704
-90,480,4038.225172
-66,480,4042.759024
-186,480,4047.123228
-333,480,4052.690109
-183,480,4056.909765
-336,480,4061.085083
-105,480,4065.307377
-192,480,4069.397909
-51,480,4073.535041
-156,480,4077.616154
-213,480,4081.756437
-249,480,4085.871614
-153,480,4090.062161
-183,480,4094.34919
-99,480,4098.337729
-105,480,4102.606946
-132,480,4106.692344
-303,480,4111.593504
-237,480,4115.619651
-165,480,4119.746768
-96,480,4123.847944
-192,480,4128.060207
-87,480,4132.076059
-60,480,4136.303782
-117,480,4140.427851
-219,480,4144.646653
-36,480,4148.576628
-93,480,4152.805854
-105,480,4157.576571
-138,480,4161.894537
-249,480,4166.087681
-189,480,4170.965783
-327,480,4175.136368
-378,480,4179.159389
-48,480,4183.177569
-162,480,4187.324904
-186,480,4191.538427
-168,480,4195.672866
-288,480,4199.645757
-195,480,4203.717207
-174,480,4207.922006
-171,480,4212.311783
-87,480,4216.363762
-216,480,4220.585409
-6,480,4224.51146
-153,480,4229.138549
-252,480,4233.518372
-114,480,4237.81828
-204,480,4242.05788
-213,480,4246.251913
-78,480,4250.409431
-312,480,4254.539989
-303,480,4258.897789
-321,480,4263.150855
-126,480,4267.794181
-96,480,4272.10198
-273,480,4276.355238
-90,480,4280.499903
-111,480,4286.294338
-159,480,4293.169551
-75,480,4298.535261
-72,480,4303.279324
-246,480,4308.093414
-111,480,4312.835471
-198,480,4317.366164
-303,480,4321.544752
-99,480,4325.669306
-177,480,4329.745842
-492,480,4334.385534
-342,480,4338.678219
-222,480,4342.895476
-141,480,4346.973717
-162,480,4352.20715
-339,480,4356.124203
-9,480,4360.397861
-99,480,4364.826467
-114,480,4369.012051
-69,480,4373.214297
-69,480,4377.327068
-141,480,4381.337072
-123,480,4385.417567
-261,480,4389.55857
-219,480,4393.643229
-186,480,4397.773841
-306,480,4401.740348
-72,480,4405.918295
-36,480,4410.744751
-192,480,4414.85237
-213,480,4419.176143
-216,480,4423.325989
-54,480,4427.299408
-126,480,4506.11358
-300,480,4510.311515
-135,480,4514.508328
-306,480,4518.913902
-342,480,4523.496665
-219,480,4528.526021
-204,480,4533.086122
-168,480,4537.065688
-15,480,4541.090479
-132,480,4545.16385
-69,480,4549.328687
-192,480,4553.294312
-150,480,4557.350019
-195,480,4561.35342
-210,480,4565.367474
-195,480,4569.297514
-198,480,4573.38338
-210,480,4577.316475
12,480,4581.322017
-30,480,4585.199722
-234,480,4589.683217
-66,480,4593.902066
-180,480,4597.762487
-285,480,4601.586137
-144,480,4605.512451
-213,480,4609.611623
-51,480,4613.575501
-165,480,4617.349944
-153,480,4621.278869
-198,480,4625.279886
-261,480,4629.279511
-141,480,4633.212258
-249,480,4637.035212
-261,480,4641.000087
-165,480,4645.002164
-138,480,4649.433902
-126,480,4653.56857
-180,480,4657.597878
-177,480,4661.530419
-108,480,4665.473193
-105,480,4669.41497
-210,480,4673.400306
-195,480,4677.214138
-84,480,4681.055348
-96,480,4685.036837
-237,480,4689.001784
-93,480,4692.83733
-210,480,4696.691744
-12,480,4700.617555
-288,480,4704.631078
-261,480,4708.959279
-135,480,4713.131785
-75,480,4717.062822
-231,480,4721.114788
-201,480,4725.113853
-210,480,4728.92167
-333,480,4732.775359
-207,480,4736.737365
-213,480,4740.652313
-72,480,4744.529874
-225,480,4748.382746
-39,480,4752.387425
-21,480,4756.358815
-147,480,4760.236267
-219,480,4764.056059
-78,480,4768.384717
0,480,4772.76834
-84,480,4776.672924
-177,480,4780.61436
-135,480,4784.630506
-141,480,4788.440714
-60,480,4792.362417
-240,480,4796.389295
-198,480,4800.37924
-6,480,4804.243124
-291,480,4808.118193
-81,480,4812.088517
-396,480,4816.105462
-192,480,4819.969093
-60,480,4823.669733
-351,480,4827.741702
-276,480,4832.496091
-102,480,4836.518139
-144,480,4840.362206
-270,480,4844.175044
-252,480,4848.183726
-204,480,4852.239053
-210,480,4856.205469
-243,480,4860.081939
-270,480,4864.030137
-153,480,4868.98793
-300,480,4873.234615
-123,480,4877.260073
-177,480,4881.344686
-123,480,4885.195348
-219,480,4889.771593
-153,480,4893.74285
-126,480,4897.758458
-243,480,4901.78472
-297,480,4905.596895
-33,480,5000.313773
-222,480,5005.951311
-327,480,5012.581887
-255,480,5018.705115
-207,480,5024.382866
-246,480,5030.252406
-165,480,5035.943164
-270,480,5041.946245
-234,480,5047.696375
-75,480,5054.249546
-30,480,5060.550529
-75,480,5066.878147
-126,480,5073.676683
-150,480,5079.889169
-66,480,5085.923557
-267,480,5091.816496
-198,480,5097.652273
-183,480,5103.391818
-105,480,5109.660085
-171,480,5115.274564
-273,480,5120.993747
-240,480,5126.491236
-108,480,5132.812373
-96,480,5138.776334
-207,480,5144.836384
-357,480,5150.551731
-135,480,5156.413294
-336,480,5162.751154
-138,480,5168.755831
-186,480,5174.895859
-114,480,5180.538866
-108,480,5185.990789
-96,480,5192.080464
-252,480,5197.618279
-165,480,5203.135617
-228,480,5208.587021
-93,480,5214.099605
-132,480,5219.671732
-189,480,5225.403695
-246,480,5231.636762
-162,480,5237.368501
-186,480,5243.375208
-246,480,5249.759902
-210,480,5256.497817
-141,480,5261.955839
-246,480,5267.02697
-294,480,5271.747066
-144,480,5276.348389
-303,480,5280.959446
