#{"t_start": 1710062707.726179, "env_id": null}
r,l,t
-585,480,5.323504
189,480,5.473414
-711,480,5.601465
-933,480,5.72178
-519,480,5.848961
255,480,5.968357
-384,480,6.099416
348,480,6.224399
279,480,6.398618
258,480,6.54847
-120,480,6.687208
282,480,6.926625
-153,480,7.102391
-615,480,7.288758
234,480,7.457706
165,480,7.62614
-651,480,7.794903
-378,480,7.985387
-564,480,8.258554
405,480,8.473761
-618,480,8.671024
288,480,8.890465
-378,480,9.224978
-213,480,9.497914
387,480,9.665241
-783,480,9.907379
-402,480,10.075916
-36,480,10.253331
27,480,10.396622
246,480,10.549855
-243,480,10.698049
243,480,10.879176
-552,480,11.054916
282,480,11.23394
18,480,11.414426
63,480,11.582825
-423,480,11.762886
-408,480,11.947261
354,480,12.122766
-153,480,12.336129
-354,480,12.500715
-780,480,12.659516
168,480,12.810926
-234,480,13.046895
-813,480,13.222033
-192,480,13.413565
318,480,13.590124
-180,480,13.739969
-501,480,13.882928
-609,480,14.020084
-768,480,14.157238
-78,480,14.284717
261,480,14.413286
207,480,14.54039
447,480,14.657939
279,480,14.784102
-339,480,14.904589
-213,480,15.025083
-789,480,15.143946
-318,480,15.271973
-357,480,15.388559
-45,480,15.506047
285,480,15.61908
-705,480,15.727515
267,480,15.849536
57,480,15.963032
-171,480,16.080187
-429,480,16.204571
-516,480,16.324929
-204,480,16.458427
-867,480,16.578882
-759,480,16.732856
-588,480,16.896134
132,480,17.0771
-582,480,17.274945
81,480,17.434788
246,480,17.577516
-258,480,17.733537
216,480,17.878777
-210,480,18.027097
-819,480,18.166031
192,480,18.348787
-543,480,18.51392
216,480,18.656707
-585,480,18.794494
-168,480,18.92614
-174,480,19.071505
216,480,19.194134
-504,480,19.316568
207,480,19.443819
-759,480,19.566849
-381,480,19.684587
-636,480,19.810697
-693,480,19.929291
-327,480,20.050523
36,480,20.180016
51,480,20.304753
-513,480,20.41869
381,480,20.53342
1-222,480,89.871658
-135,480,94.065807
-198,480,97.859393
-162,480,101.913078
-93,480,105.762262
-162,480,109.493222
-102,480,113.262491
-174,480,116.990414
-159,480,120.889154
-150,480,124.566996
-159,480,128.428268
-153,480,132.113935
-147,480,135.978402
-174,480,139.734359
-198,480,143.619041
-126,480,147.559812
-126,480,152.06986
-114,480,155.82175
-219,480,159.584543
-183,480,164.385814
-87,480,168.625453
-135,480,172.479607
-168,480,176.392321
-168,480,179.947881
-174,480,183.719532
-111,480,187.46836
-87,480,191.376775
-174,480,194.96415
-117,480,198.968044
-153,480,202.795513
-102,480,206.707112
-183,480,211.288218
-159,480,215.007091
-117,480,218.685169
-198,480,222.667511
-225,480,226.363671
-138,480,230.04609
-186,480,233.778865
-87,480,237.74261
-132,480,241.400094
-156,480,245.109034
-159,480,248.851624
-129,480,252.791278
-111,480,256.534944
-150,480,260.267953
-129,480,264.079182
-78,480,268.517083
-141,480,272.692004
-120,480,276.529828
-84,480,280.183172
-150,480,284.123187
-129,480,288.153784
-144,480,291.943169
-132,480,295.602216
-66,480,299.47631
-48,480,303.269222
-120,480,307.038637
-96,480,310.64769
-123,480,314.507273
-129,480,318.41938
-150,480,322.31608
-153,480,325.94596
-147,480,330.709462
-93,480,334.483603
-171,480,338.377935
-114,480,342.138979
-141,480,346.003571
-117,480,349.721582
-165,480,354.192269
-18,480,358.921511
-90,480,363.165047
-111,480,366.797025
-84,480,370.648487
-135,480,374.43882
-123,480,378.561096
-138,480,382.222544
-117,480,386.006845
-96,480,390.65533
-144,480,394.577028
-72,480,398.294109
-132,480,402.048663
-57,480,405.793531
-90,480,409.753383
-81,480,413.441874
-108,480,417.130866
-87,480,420.85186
-102,480,424.859007
-78,480,428.481848
-36,480,432.157553
-147,480,436.039654
-90,480,439.918862
-156,480,443.693486
-90,480,447.479088
-135,480,452.004444
-54,480,455.756718
-159,480,459.707922
-66,480,463.39965
-165,480,467.171385
-114,480,470.932353
-117,480,474.93369
-153,480,554.912737
-108,480,558.744555
-63,480,562.742287
-84,480,566.542317
-87,480,571.285391
-51,480,574.963655
-102,480,578.609413
-111,480,582.395252
-54,480,586.331797
-102,480,590.002244
-42,480,593.858638
-96,480,597.587903
-57,480,601.407546
-105,480,605.06444
-93,480,608.701626
-81,480,612.462653
-72,480,616.126303
-60,480,620.355475
-135,480,623.995531
-27,480,627.998754
-126,480,632.317731
-78,480,636.050158
-90,480,639.855756
-48,480,643.51709
-75,480,647.374624
-99,480,651.104939
-102,480,654.958782
-123,480,658.614893
-24,480,662.540066
-21,480,666.222845
-48,480,669.817293
-90,480,673.643231
0,480,677.530664
-30,480,681.363408
-81,480,684.963005
-48,480,689.156118
-30,480,693.263076
-81,480,697.096192
33,480,700.77913
-144,480,704.369621
-27,480,708.228468
-33,480,711.889407
-165,480,715.650024
-87,480,719.232372
