#{"t_start": 1710048522.5200105, "env_id": null}
r,l,t
-849,480,16.365727
204,480,16.661606
282,480,16.83766
-951,480,17.062436
462,480,17.253439
-153,480,17.423683
-126,480,17.603096
273,480,17.797311
-75,480,17.983363
-33,480,18.259297
387,480,18.537855
51,480,18.767551
-159,480,18.972831
-657,480,19.178896
-582,480,19.373968
351,480,19.582735
-744,480,19.737111
-258,480,19.895082
249,480,20.056267
378,480,20.219438
102,480,20.383553
150,480,20.577246
-78,480,20.750865
282,480,20.913215
-486,480,21.071988
-69,480,21.217898
-879,480,21.356138
-312,480,21.539251
-819,480,21.708988
-873,480,21.897707
-93,480,22.117756
354,480,22.283925
-372,480,22.451053
-114,480,22.641712
-213,480,22.843114
-678,480,23.03459
-849,480,23.2927
84,480,23.547749
-330,480,23.728759
-570,480,23.972312
60,480,24.181577
126,480,24.371443
-954,480,24.545718
-828,480,24.752544
-84,480,24.975931
-249,480,25.155867
243,480,25.320002
462,480,25.496938
-78,480,25.713476
327,480,25.890698
-315,480,26.073037
-417,480,26.207684
-312,480,26.333745
168,480,26.46427
-189,480,26.598909
-951,480,26.728919
-789,480,26.865413
-663,480,27.018856
-483,480,27.255899
-681,480,27.467647
-948,480,27.648407
-777,480,27.794388
435,480,28.003222
-111,480,28.158629
135,480,28.301038
93,480,28.440974
207,480,28.585512
-45,480,28.70936
336,480,28.853937
-12,480,29.035642
-510,480,29.192315
-468,480,29.330556
-555,480,29.469411
-417,480,29.60407
-540,480,29.736961
-798,480,29.864842
-726,480,30.012324
-354,480,30.157024
-411,480,30.294989
-492,480,30.434659
-714,480,30.568228
132,480,30.69891
-675,480,30.820342
-711,480,30.941453
-711,480,31.060848
-108,480,31.187964
-606,480,31.313309
-351,480,31.437017
-822,480,31.553948
-858,480,31.677887
-960,480,31.810614
-684,480,31.931155
294,480,32.056525
141,480,32.193671
120,480,32.327739
-84,480,32.492269
339,480,32.639343
390,480,32.787433
210,480,32.924808
90,480,33.059569
-654,480,33.189368
153,480,33.332399
--210,480,111.953206
-261,480,116.840254
-249,480,120.880027
-213,480,124.638268
-216,480,128.761971
-153,480,133.875695
-252,480,138.614169
-189,480,142.28729
-138,480,146.009476
-276,480,150.079343
-258,480,153.927822
-192,480,157.850594
-246,480,161.866327
-279,480,166.251508
-258,480,170.180373
-240,480,176.072807
-204,480,180.143898
-210,480,183.856442
-219,480,187.589831
-222,480,191.431989
-249,480,195.263747
-213,480,199.33692
-132,480,203.469693
-243,480,207.820032
-261,480,211.709481
-180,480,215.581097
-198,480,219.534026
-258,480,223.565463
-201,480,227.529983
-183,480,231.402345
-195,480,236.210284
-162,480,240.073819
-201,480,244.004021
-195,480,249.268479
-198,480,254.065953
-210,480,258.234799
-207,480,262.666956
-249,480,266.558335
-219,480,270.585025
-216,480,275.017317
-204,480,279.826421
-192,480,284.603815
-225,480,289.156371
-180,480,294.388363
-207,480,299.054043
-219,480,302.754086
-216,480,306.276396
-231,480,310.546024
-213,480,315.174351
-264,480,319.990405
-246,480,324.500904
-240,480,329.00898
-195,480,333.5858
-252,480,338.167276
-225,480,343.087641
-216,480,347.672337
-195,480,352.120194
-192,480,356.842124
-198,480,360.77507
-228,480,364.869534
-204,480,368.805283
-153,480,372.694084
-165,480,376.659102
-213,480,380.770782
-222,480,384.742733
-201,480,388.663606
-258,480,392.435153
-174,480,396.346611
-258,480,400.574946
-264,480,404.729045
-228,480,408.665366
-189,480,413.038291
-246,480,417.399676
-165,480,421.455317
-201,480,425.406326
-216,480,429.282547
-204,480,433.162781
-240,480,437.1556
-240,480,441.111482
-195,480,444.967417
-123,480,448.756914
-183,480,452.693594
-219,480,456.647326
-171,480,460.59487
-210,480,464.412546
-276,480,468.411557
-225,480,472.632257
-117,480,477.108958
-201,480,481.610164
-240,480,485.552248
-228,480,489.244266
-222,480,493.07782
-174,480,497.027773
-219,480,501.15973
-174,480,505.0693
-249,480,508.875827
-183,480,512.902288
-189,480,517.017438
-201,480,521.107304
-156,480,525.417109
-189,480,624.427743
-156,480,629.245472
-177,480,633.913859
-147,480,638.60852
-108,480,643.361193
-168,480,647.990025
-138,480,653.813565
-213,480,658.678794
-132,480,662.788443
-303,480,666.483241
-192,480,670.66886
-228,480,675.215446
-216,480,679.560886
-183,480,683.859367
-273,480,687.871398
-276,480,691.448599
-171,480,695.224367
-219,480,699.078115
-216,480,702.891773
-210,480,706.446291
-198,480,710.175416
-186,480,714.791912
-174,480,718.512527
-171,480,722.063362
-111,480,725.754467
-186,480,729.554096
-147,480,733.315118
-174,480,736.840317
-234,480,740.636543
-201,480,744.717525
-132,480,748.500589
-198,480,752.109199
-156,480,755.801075
-252,480,759.602984
-201,480,763.385605
-213,480,766.931992
