#{"t_start": 1710173879.139204, "env_id": null}
r,l,t
-201,480,4.974282
-369,480,5.145823
393,480,5.302403
21,480,5.44306
354,480,5.577668
-306,480,5.705359
-117,480,5.827997
-705,480,5.959648
-255,480,6.101302
369,480,6.232917
315,480,6.361573
-825,480,6.481252
102,480,6.608912
-69,480,6.737659
-849,480,6.864321
345,480,7.007938
-45,480,7.149559
183,480,7.297165
-21,480,7.44679
-669,480,7.589383
288,480,7.72605
-804,480,7.8826
96,480,8.031273
141,480,8.173979
-699,480,8.333552
-846,480,8.477201
-138,480,8.622416
-810,480,8.768022
-192,480,8.913632
-15,480,9.054254
255,480,9.200863
330,480,9.374398
-507,480,9.532007
-336,480,9.72247
375,480,9.922933
-72,480,10.093493
-96,480,10.255044
-741,480,10.403648
348,480,10.557235
-252,480,10.690878
417,480,10.82851
348,480,10.974121
-741,480,11.130702
-687,480,11.275316
192,480,11.429902
-162,480,11.581498
-135,480,11.71115
-774,480,11.849779
-285,480,11.979465
447,480,12.107094
-288,480,12.230795
-513,480,12.379365
12,480,12.512044
-132,480,12.643689
66,480,12.768356
300,480,12.912936
54,480,13.040622
327,480,13.168286
-99,480,13.288934
-813,480,13.424569
-720,480,13.555219
279,480,13.680883
-414,480,13.804553
-123,480,13.93823
-66,480,14.072868
0,480,14.198534
-249,480,14.326158
-390,480,14.459833
-297,480,14.607634
-579,480,14.80233
-411,480,15.072788
-51,480,15.269261
159,480,15.497653
-75,480,15.662243
201,480,15.819788
-783,480,15.974378
-678,480,16.135946
180,480,16.300503
-654,480,16.451362
252,480,16.608943
-258,480,16.755548
288,480,16.903267
-429,480,17.030895
-48,480,17.151603
-921,480,17.268261
-678,480,17.416862
309,480,17.579427
-144,480,17.744984
-624,480,17.987336
39,480,18.171843
-660,480,18.352362
-618,480,18.531914
-621,480,18.695443
-633,480,18.873966
-513,480,19.072435
270,480,19.236995
-534,480,19.422499
-48,480,19.603018
-480,480,19.804478
-594,480,20.03-249,480,92.433309
-198,480,96.599742
-189,480,100.727705
-129,480,104.89656
-165,480,109.056643
-123,480,113.417983
-174,480,117.580852
-141,480,121.668921
-183,480,125.856723
-171,480,129.988676
-126,480,134.284189
-111,480,138.6565
-135,480,143.519497
-183,480,147.789081
-135,480,152.282169
-78,480,156.438405
-96,480,160.531572
-195,480,164.81512
-96,480,168.938554
-180,480,173.109402
-168,480,177.15658
-135,480,181.2257
-168,480,185.451401
-144,480,189.561911
-126,480,193.952172
-180,480,198.235719
-183,480,203.184895
-111,480,207.980624
-150,480,212.209319
-102,480,216.437155
-117,480,220.653879
-147,480,224.807772
-153,480,229.219975
-135,480,233.344946
-105,480,237.459943
-105,480,241.474534
-150,480,245.584545
-105,480,249.743526
-105,480,253.806898
-129,480,257.817176
-93,480,262.665212
-135,480,266.857004
-117,480,271.072733
-108,480,275.321374
-105,480,279.416424
-78,480,283.39678
-186,480,287.448946
-117,480,291.380666
-108,480,295.533561
-138,480,299.603997
-111,480,303.672119
-150,480,307.586651
-81,480,311.697659
-150,480,315.800841
-123,480,320.515237
-174,480,324.756081
-81,480,328.879147
-93,480,332.904933
-120,480,337.016943
-105,480,341.069417
-108,480,345.171449
-120,480,349.099141
-36,480,353.169392
-138,480,357.069191
-120,480,361.223176
-123,480,365.300589
-99,480,369.39963
-45,480,373.383976
-90,480,377.951893
-102,480,382.795941
-42,480,387.010671
-57,480,391.236502
-78,480,395.56212
-96,480,399.68709
-84,480,403.7075
-78,480,407.722942
-54,480,411.778208
-150,480,416.035241
-114,480,420.06061
-24,480,423.96517
-66,480,428.056232
-84,480,432.179319
-120,480,436.386071
-63,480,441.298936
-84,480,445.516659
-75,480,449.762308
-78,480,453.859352
-57,480,457.962382
-108,480,462.113283
-72,480,466.382868
-162,480,470.666531
-93,480,474.755921
-33,480,478.94073
-45,480,483.001314
-84,480,487.26691
-60,480,491.499593
-99,480,495.630548
-105,480,500.252303
-51,480,504.535217
-54,480,508.847686
-90,480,591.777297
-57,480,595.99801
-105,480,600.044223
-159,480,604.208388
-51,480,608.229635
-105,480,612.323689
-45,480,616.307136
-36,480,621.098415
-120,480,625.219396
-99,480,629.450087
-63,480,633.496439
-84,480,637.483871
-15,480,641.565063
-99,480,645.69502
-81,480,649.845373
-21,480,653.784223
-66,480,657.867304
6,480,662.095001
-177,480,666.045951
-36,480,670.167068
-111,480,674.27333
-78,480,678.374724
-30,480,683.171897
-114,480,687.082149
-39,480,691.295879
-33,480,695.486674
-24,480,699.674477
-84,480,704.167464
-33,480,708.260522
-87,480,712.346594
-48,480,716.719902
-24,480,720.832331
12,480,725.059134
9,480,729.180115
-96,480,733.200399
-45,480,737.259642
-33,480,742.10613
-27,480,746.347888
-87,480,750.532803
-42,480,754.552177
-69,480,758.579408
-45,480,762.668607
6,480,766.793071
-72,480,770.830445
-21,480,774.943417
-57,480,778.909898
-57,480,783.012927
-24,480,786.983312
-69,480,791.182087
-21,480,795.23609
-24,480,799.770928
-45,480,804.297823
-9,480,808.526551
-66,480,812.59863
-72,480,816.824543
6,480,820.774947
-111,480,824.857034
-12,480,828.948096
-18,480,833.096278
-27,480,837.119599
-69,480,841.36724
33,480,845.432657
6,480,849.506765
-30,480,853.499394
-27,480,857.634529
-90,480,862.48356
-3,480,866.576617
27,480,870.613824
-6,480,874.631233
54,480,878.672961
-9,480,882.731236
21,480,886.757562
-18,480,890.912557
24,480,894.865985
3,480,898.934929
24,480,902.988218
-27,480,907.179975
24,480,911.309331
-36,480,915.412389
33,480,919.881838
-3,480,924.22332
27,480,928.55744
-15,480,932.680614
0,480,936.707846
-21,480,940.697262
36,480,944.803427
-18,480,948.997214
-39,480,953.030431
0,480,957.165376
-39,480,961.160692
63,480,965.336525
-33,480,969.334711
-21,480,973.478124
-54,480,977.753835
-18,480,982.661714
-54,480,986.805633
-12,480,991.075218
54,480,995.284964
33,480,999.461793
9,480,1003.613727
0,480,1085.799513
36,480,1089.955761
18,480,1094.131695
45,480,1098.31863
72,480,1103.005099
33,480,1106.965511
-24,480,1111.269123
18,480,1115.43299
24,480,1119.482319
-6,480,1123.478076
24,480,1127.345842
18,480,1131.306473
60,480,1135.362731
30,480,1139.514627
15,480,1143.507057
48,480,1147.502372
51,480,1151.510398
24,480,1155.651733
51,480,1160.192689
-63,480,1164.494319
12,480,1168.46807
-24,480,1172.663152
30,480,1177.348014
-21,480,1181.30643
-15,480,1185.493235
63,480,1189.528719
66,480,1193.460207
36,480,1197.42583
24,480,1201.554035
63,480,1205.697955
-9,480,1209.726866
75,480,1213.642855
21,480,1217.700497
39,480,1222.533692
66,480,1226.556935
39,480,1230.635562
69,480,1234.674917
63,480,1238.715112
39,480,1242.739353
-9,480,1246.798053
69,480,1250.813317
30,480,1254.975286
45,480,1259.022772
54,480,1263.010322
57,480,1267.215832
111,480,1271.318862
75,480,1275.352225
66,480,1279.688095
60,480,1284.076679
18,480,1288.298392
84,480,1292.399512
102,480,1296.454668
60,480,1300.439101
60,480,1304.403502
75,480,1308.414203
63,480,1312.426473
33,480,1316.434756
36,480,1320.589849
84,480,1324.574193
45,480,1328.560534
54,480,1332.599736
48,480,1336.680951
69,480,1341.433246
63,480,1345.233084
54,480,1349.467083
45,480,1353.492322
93,480,1357.550601
57,480,1361.529171
