#{"t_start": 1709880302.6093717, "env_id": null}
r,l,t--483,480,6.033812
-957,480,6.173713
-498,480,6.328052
-951,480,6.537242
-501,480,6.700327
-945,480,6.850186
-510,480,6.994334
-936,480,7.142232
-516,480,7.30622
-933,480,7.442298
-522,480,7.562318
-927,480,7.688499
-528,480,7.878691
-918,480,8.065885
-534,480,8.24918
-915,480,8.46343
-537,480,8.649635
-909,480,8.820951
-546,480,8.99003
-903,480,9.164639
-552,480,9.358259
-894,480,9.517288
-555,480,9.68453
-891,480,9.957281
-564,480,10.143463
-885,480,10.30956
-567,480,10.544399
-879,480,10.744399
-576,480,10.9376
-873,480,11.195212
-582,480,11.524017
-867,480,11.719231
-585,480,11.885817
-861,480,12.037746
-591,480,12.206891
-855,480,12.374331
-597,480,12.517283
-849,480,12.659412
-606,480,12.792446
-843,480,12.914287
-612,480,13.046425
-837,480,13.183243
-618,480,13.308197
-831,480,13.436421
-624,480,13.560365
-825,480,13.689368
-624,480,13.832432
-819,480,13.976266
-636,480,14.115173
-813,480,14.24631
-642,480,14.387577
-807,480,14.524304
-648,480,14.66532
-801,480,14.852301
-654,480,15.011407
-795,480,15.158567
-660,480,15.297649
-789,480,15.452234
-666,480,15.641241
-783,480,15.874277
-669,480,16.044409
-777,480,16.201342
-663,480,16.360524
-771,480,16.495469
-684,480,16.652557
-765,480,16.78355
-690,480,16.91136
-759,480,17.040463
-696,480,17.164169
-753,480,17.288207
-699,480,17.409106
-747,480,17.531066
-705,480,17.653987
-741,480,17.778903
-714,480,17.903759
-735,480,18.030794
-720,480,18.158484
-729,480,18.28249
-726,480,18.403435
-723,480,18.518418
-732,480,18.633482
-717,480,18.746518
-735,480,18.859588
-711,480,18.976411
-744,480,19.098285
-705,480,19.216192
-750,480,19.331211
-699,480,19.445295
-756,480,19.557143
-693,480,19.66808
-762,480,19.778144
-687,480,19.889999
-765,480,19.998861
-681,480,20.114943
-774,480,20.229992
-675,480,20.343954
-780,4-156,480,84.660602
-108,480,88.282543
-180,480,91.890439
-159,480,95.345538
-177,480,99.738527
-162,480,103.467615
-147,480,107.428475
-180,480,110.939447
-126,480,114.49849
-183,480,118.118464
-168,480,122.214657
-141,480,125.659497
-105,480,129.253551
-102,480,132.719089
-75,480,136.40713
-81,480,140.022494
-135,480,143.715514
-153,480,147.338513
-111,480,150.956587
-120,480,154.56163
-123,480,158.899392
-165,480,162.603424
-117,480,166.343493
-159,480,169.978454
-93,480,173.557337
-135,480,176.998411
-63,480,180.583005
-186,480,184.623588
-138,480,188.189553
-111,480,191.710219
-120,480,195.236546
-165,480,198.92763
-51,480,202.37453
-156,480,205.918573
-114,480,209.475484
-126,480,213.276433
-165,480,217.082373
-84,480,220.953464
-87,480,224.432375
-168,480,227.885471
-108,480,231.2826
-84,480,234.787382
-57,480,238.394431
-105,480,241.792455
-165,480,245.251483
-72,480,248.683426
-102,480,252.13653
-147,480,255.541127
-144,480,258.990477
-96,480,262.414431
-57,480,265.945431
-132,480,269.349592
-69,480,272.779607
-159,480,276.254883
-120,480,280.330635
-105,480,284.241443
-75,480,287.762706
-42,480,291.33337
-150,480,294.796038
-30,480,298.196475
-123,480,301.641338
-105,480,305.067507
-54,480,308.579532
-30,480,311.964518
-102,480,315.421539
-21,480,318.787678
-93,480,322.293491
-93,480,325.623621
-81,480,329.037588
-96,480,332.486389
-60,480,336.008567
-114,480,340.05549
-57,480,343.454314
-72,480,346.900431
-123,480,350.40333
-60,480,353.853474
-81,480,357.245376
-72,480,360.930644
-24,480,364.500542
-135,480,368.154578
-36,480,371.602426
-126,480,374.972466
-60,480,378.431542
-72,480,381.834441
-51,480,385.240306
-66,480,388.669617
-126,480,392.102474
-93,480,395.483553
-75,480,399.616539
-51,480,403.079458
-96,480,406.449523
-57,480,409.829583
-84,480,413.252435
-36,480,416.653386
-72,480,420.103431
-42,480,423.52647
-93,480,426.879074
-66,480,430.315547
-66,480,433.749368
-33,480,437.053506
-69,480,508.241487
-18,480,511.676558
-45,480,515.246351
-27,480,519.400537
-90,480,522.835416
-105,480,526.388488
-84,480,529.841422
-60,480,533.2586
-114,480,536.702485
-96,480,540.103317
-60,480,543.589536
-42,480,546.975471
-63,480,550.419488
-45,480,553.877612
-24,480,557.349318
-57,480,560.772609
-42,480,564.252599
-45,480,567.65458
-72,480,571.079411
-84,480,574.496512
-3,480,578.767442
-21,480,582.299721
-90,480,585.890528
-54,480,589.409488
60,480,592.886572
6,480,596.264629
-21,480,599.705309
-42,480,603.289552
-66,480,606.633466
-54,480,609.990487
-21,480,613.469613
-81,480,616.838592
-18,480,620.265508
15,480,623.664529
-30,480,627.137581
48,480,630.439466
-30,480,633.84541
-36,480,637.619479
-54,480,641.447484
6,480,644.832452
-54,480,648.25352
-66,480,651.637445
-39,480,655.115548
-51,480,658.519539
-6,480,661.952457
-9,480,665.428564
-45,480,669.025483
-72,480,672.425584
-36,480,675.846473
-42,480,679.357438
6,480,682.824462
0,480,686.303491
39,480,689.716594
30,480,693.089515
3,480,696.905383
-9,480,700.69545
-12,480,704.129472
-39,480,707.756503
-54,480,711.299511
-15,480,714.85028
0,480,718.344349
33,480,721.916622
66,480,725.405589
30,480,728.807396
57,480,732.253399
9,480,735.63112
-3,480,739.089468
57,480,742.477597
-69,480,745.973447
6,480,749.378597
57,480,752.886488
45,480,756.42858
-18,480,760.699026
-12,480,764.18642
-9,480,767.637594
3,480,771.117631
27,480,774.570459
42,480,778.006515
21,480,781.551356
24,480,784.941405
57,480,788.37363
21,480,791.773526
48,480,795.254672
27,480,798.726467
12,480,802.134389
36,480,805.549388
9,480,809.156567
57,480,812.661616
-51,480,816.240518
36,480,820.214539
84,480,823.690497
-45,480,827.175506
48,480,830.60866
-33,480,834.043437
15,480,837.549526
60,480,840.937246
18,480,844.372537
54,480,847.740565
51,480,851.217574
57,480,854.646516
-21,480,927.032495
21,480,930.450508
66,480,934.08546
39,480,938.234479
12,480,941.869472
9,480,945.255761
6,480,948.72749
57,480,952.076525
33,480,955.491687
45,480,958.957482
36,480,962.446405
39,480,965.810608
63,480,969.240459
57,480,972.705361
48,480,976.208575
60,480,979.584894
54,480,982.953669
24,480,986.390463
63,480,989.8886
42,480,993.303572
33,480,996.999444
96,480,1000.912568
60,480,1004.512398
39,480,1007.915606
93,480,1011.336519
57,480,1014.703509
24,480,1018.17159
36,480,1021.560495
30,480,1024.96749
27,480,1028.398449
54,480,1031.876417
57,480,1035.263431
51,480,1038.695459
96,480,1042.126688
42,480,1045.717323
63,480,1049.311652
99,480,1052.697535
84,480,1056.271543
87,480,1060.29146
108,480,1063.6845
15,480,1067.107496
30,480,1070.53241
96,480,1074.099471
21,480,1077.502518
66,480,1080.943533
75,480,1084.385578
81,480,1087.86446
108,480,1091.317597
24,480,1094.882513
12,480,1098.357971
87,480,1101.912576
51,480,1105.30857
24,480,1108.698446
30,480,1112.121479
90,480,1115.590379
36,480,1119.638476
69,480,1123.220458
87,480,1126.686514
72,480,1130.177441
75,480,1133.533541
93,480,1136.959605
75,480,1140.513654
30,480,1144.29345
54,480,1147.866548
90,480,1151.267534
114,480,1154.69348
111,480,1158.258578
126,480,1161.696459
63,480,1165.148426
120,480,1168.567407
60,480,1172.042619
93,480,1175.409509
75,480,1179.542578
87,480,1183.068606
108,480,1186.572499
150,480,1189.985436
141,480,1193.409612
72,480,1196.864627
138,480,1200.393495
114,480,1203.921473
105,480,1207.348454
123,480,1210.771566
102,480,1214.243546
72,480,1217.627496
102,480,1221.073543
138,480,1224.496477
156,480,1228.09985
132,480,1231.610554
96,480,1235.011592
117,480,1239.301375
90,480,1242.849503
138,480,1246.239569
135,480,1249.674493
150,480,1253.141388
114,480,1256.584492
129,480,1259.950466
153,480,1263.397548
93,480,1266.838564
141,480,1270.365504
120,480,1273.766597
114,480,1354.070545
147,480,1358.049377
117,480,1362.2304
72,480,1365.824486
156,480,1369.361455
102,480,1372.812556
207,480,1376.398483
102,480,1379.799534
66,480,1383.303331
159,480,1386.722732
156,480,1390.251445
126,480,1393.660373
126,480,1397.10458
126,480,1400.616596
138,480,1404.108609
150,480,1407.569609
93,480,1411.144423
141,480,1414.599451
141,480,1419.047444
162,480,1422.537987
162,480,1425.984377
78,480,1429.433609
114,480,1432.966639
129,480,1436.376373
153,480,1439.888439
156,480,1443.42637
144,480,1446.914618
129,480,1450.334462
129,480,1453.770529
177,480,1457.245458
135,480,1460.844607
162,480,1464.358519
159,480,1467.932601
204,480,1471.483476
192,480,1475.172519
135,480,1479.489546
162,480,1483.127372
138,480,1486.679523
96,480,1490.201464
123,480,1493.626647
210,480,1497.077564
192,480,1500.551407
198,480,1504.232532
213,480,1507.711491
174,480,1511.178576
114,480,1514.624496
147,480,1518.179639
111,480,1521.63162
246,480,1525.139533
114,480,1528.572534
219,480,1532.136495
123,480,1535.590426
99,480,1539.714491
162,480,1543.207258
120,480,1546.892489
219,480,1550.335461
177,480,1553.830598
207,480,1557.294521
192,480,1560.988466
165,480,1564.571079
108,480,1568.022429
180,480,1571.495397
219,480,1575.005517
159,480,1578.394414
165,480,1581.896475
189,480,1585.340569
201,480,1588.94354
180,480,1592.472522
201,480,1595.950418
198,480,1600.171068
147,480,1603.637551
180,480,1607.142509
183,480,1610.71652
198,480,1614.203399
168,480,1617.749383
147,480,1621.249535
201,480,1624.795471
159,480,1628.377489
201,480,1631.94459
180,480,1635.389617
183,480,1638.923487
159,480,1642.397367
189,480,1646.022465
168,480,1649.443543
162,480,1652.951416
225,480,1656.692448
198,480,1660.681603
201,480,1664.125565
192,480,1667.674554
189,480,1671.229476
192,480,1674.769474
252,480,1678.228505
225,480,1681.74246
195,480,1685.278602
180,480,1688.895529
216,480,1692.309511
183,480,1695.791486
186,480,1699.270594
240,480,1702.828034
207,480,1706.238521
186,480,1777.509526
222,480,1781.411915
198,480,1785.155113
234,480,1788.618711
219,480,1792.045501
216,480,1795.492512
174,480,1799.008377
264,480,1802.525441
237,480,1806.032502
234,480,1809.516616
207,480,1813.076365
183,480,1816.460581
276,480,1820.031387
216,480,1823.530517
243,480,1827.114499
201,480,1830.650458
189,480,1834.138577
216,480,1838.288901
240,480,1842.360603
249,480,1845.880597
234,480,1849.396418
225,480,1852.874494
207,480,1856.464618
249,480,1859.95359
252,480,1863.431554
273,480,1866.910523
213,480,1870.556519
249,480,1874.012453
261,480,1877.510578
234,480,1881.036412
255,480,1884.586576
252,480,1888.033482
216,480,1891.585611
243,480,1895.110508
249,480,1899.307556
249,480,1902.742447
246,480,1906.392499
255,480,1909.849526
288,480,1913.419601
267,480,1916.914677
240,480,1920.471403
258,480,1924.017653
258,480,1927.57256
252,480,1931.04341
258,480,1934.508411
264,480,1937.980474
225,480,1941.553471
270,480,1944.958598
279,480,1948.633466
258,480,1952.232539
279,480,1955.765488
300,480,1960.136567
249,480,1963.72144
249,480,1967.529394
279,480,1971.187258
276,480,1974.703432
276,480,1978.273524
306,480,1981.779687
261,480,1985.322823
276,480,1988.82754
294,480,1992.341471
288,480,1995.852419
258,480,1999.436535
255,480,2002.900545
249,480,2006.437603
237,480,2010.074143
252,480,2013.677479
273,480,2018.388398
306,480,2022.133532
309,480,2025.727561
252,480,2029.327522
255,480,2032.800525
279,480,2036.352512
339,480,2039.974486
309,480,2043.592497
297,480,2047.011472
303,480,2050.501474
255,480,2054.033419
291,480,2057.739061
288,480,2061.186437
294,480,2064.671459
270,480,2068.151343
285,480,2071.704363
321,480,2075.168379
288,480,2079.382536
282,480,2083.131635
273,480,2086.718595
276,480,2090.263457
282,480,2093.81256
300,480,2097.273447
285,480,2100.901441
252,480,2104.31538
297,480,2107.806414
312,480,2111.32554
261,480,2115.010532
270,480,2118.500426
303,480,2122.028643
288,480,2125.464642
315,480,2129.096442
321,480,2132.677571
345,480,2204.655433
309,480,2208.213664
267,480,2211.977586
315,480,2215.567593
333,480,2219.05647
288,480,2222.63356
303,480,2226.229482
330,480,2229.677352
321,480,2233.243468
336,480,2236.733575
309,480,2240.377599
276,480,2243.942401
324,480,2247.46945
345,480,2250.996455
315,480,2254.511393
297,480,2258.758506
288,480,2262.293707
330,480,2265.829489
321,480,2269.41354
315,480,2272.984499
342,480,2276.456289
303,480,2280.062637
315,480,2283.713484
339,480,2287.285423
360,480,2290.816563
315,480,2294.375829
321,480,2297.992637
324,480,2301.461424
345,480,2305.015547
318,480,2308.629539
351,480,2312.25151
339,480,2315.780382
363,480,2320.080382
291,480,2323.667654
363,480,2327.153544
333,480,2330.637538
375,480,2334.303389
312,480,2337.837535
345,480,2341.436477
324,480,2344.919595
321,480,2348.425589
357,480,2351.923412
345,480,2355.550395
315,480,2359.15143
342,480,2362.649456
357,480,2366.250429
363,480,2369.840549
321,480,2373.336472
324,480,2377.325433
318,480,2381.500199
363,480,2385.125561
375,480,2388.605379
348,480,2392.280536
366,480,2395.779458
363,480,2399.403485
363,480,2402.893413
330,480,2406.466539
399,480,2409.972472
387,480,2413.624535
372,480,2417.197442
357,480,2420.770597
336,480,2424.425511
333,480,2427.952469
363,480,2431.555351
366,480,2435.123553
366,480,2439.495324
372,480,2443.065609
348,480,2446.647469
357,480,2450.228886
384,480,2453.746526
378,480,2457.266605
405,480,2460.946405
354,480,2464.620426
393,480,2468.269556
381,480,2472.239427
378,480,2475.80956
390,480,2479.364586
375,480,2482.960598
366,480,2486.528544
378,480,2490.016591
372,480,2493.602464
411,480,2497.629435
399,480,2501.539508
363,480,2505.18403
381,480,2508.714597
381,480,2512.310925
372,480,2515.946585
378,480,2519.578529
390,480,2523.090683
363,480,2526.713661
387,480,2530.393514
384,480,2533.904412
420,480,2537.429559
405,480,2541.027477
387,480,2544.666628
381,480,2548.175468
396,480,2551.840403
390,480,2555.39529
399,480,2559.7156
411,480,2563.195514
429,480,2634.300442
414,480,2637.954341
363,480,2641.664599
417,480,2645.210611
423,480,2648.720525
393,480,2652.34233
381,480,2655.921534
393,480,2659.427216
384,480,2662.979567
432,480,2666.521482
411,480,2670.123574
405,480,2673.581556
408,480,2677.46452
429,480,2681.363553
426,480,2684.864572
420,480,2688.400525
381,480,2691.969012
408,480,2695.577633
396,480,2699.161495
402,480,2702.770243
417,480,2706.418523
417,480,2710.054476
405,480,2713.650528
411,480,2717.143429
405,480,2720.65154
420,480,2724.297329
423,480,2727.878518
429,480,2731.465531
435,480,2735.048689
429,480,2739.822598
411,480,2743.33644
411,480,2746.865743
414,480,2750.489484
429,480,2754.035576
435,480,2757.621492
408,480,2761.250408
450,480,2764.802409
417,480,2768.366565
432,480,2771.990474
450,480,2775.479432
432,480,2779.004409
435,480,2782.616589
435,480,2786.203504
432,480,2789.655473
456,480,2793.173433
429,480,2796.99851
423,480,2801.10136
438,480,2804.644532
444,480,2808.137452
444,480,2811.84455
438,480,2815.452394
444,480,2818.961559
426,480,2822.558565
447,480,2826.180556
435,480,2829.664501
456,480,2833.144593
432,480,2836.701407
435,480,2840.221348
447,480,2843.846396
450,480,2847.37947
429,480,2851.215553
453,480,2854.801466
423,480,2859.136471
429,480,2862.692502
444,480,2866.244247
447,480,2869.804526
438,480,2873.390429
420,480,2876.926636
444,480,2880.494541
426,480,2884.065494
447,480,2887.67946
435,480,2891.181463
435,480,2894.69149
444,480,2898.209475
450,480,2901.87146
444,480,2905.335418
444,480,2908.935491
435,480,2912.419579
435,480,2916.075585
408,480,2920.48347
456,480,2924.812479
453,480,2928.669326
459,480,2932.343474
447,480,2935.775599
441,480,2939.278612
435,480,2942.883456
438,480,2946.511535
435,480,2950.067553
432,480,2953.689415
417,480,2957.323418
435,480,2960.984394
441,480,2964.703881
435,480,2968.465589
429,480,2972.023892
444,480,2975.611539
441,480,2979.756438
444,480,2983.696476
456,480,2987.38436
450,480,2990.885448
462,480,2994.530473
456,480,3066.235575
420,480,3071.521408
435,480,3075.179487
447,480,3078.691576
444,480,3082.284507
450,480,3086.100431
444,480,3090.029719
441,480,3093.561546
456,480,3097.614662
444,480,3101.554327
417,480,3105.309522
444,480,3108.745565
444,480,3112.280463
444,480,3115.884456
411,480,3119.699531
447,480,3123.823502
444,480,3127.941537
456,480,3132.055408
459,480,3136.363575
435,480,3141.120638
429,480,3145.919513
444,480,3150.631574
432,480,3155.336515
435,480,3160.900454
444,480,3165.041481
453,480,3169.254444
441,480,3173.353419
441,480,3177.401485
438,480,3181.561525
441,480,3185.648397
447,480,3189.85545
423,480,3193.781401
459,480,3197.846698
465,480,3201.901277
447,480,3206.0156
435,480,3210.054367
429,480,3214.223394
432,480,3219.117504
450,480,3223.12646
441,480,3227.168562
450,480,3231.216578
447,480,3235.320453
429,480,3239.629527
438,480,3243.603343
444,480,3247.596387
441,480,3251.720611
