#{"t_start": 1710129807.5602744, "env_id": null}
r,l,t
459,480,4.902903
-408,480,5.029504
-645,480,5.151603
141,480,5.269705
-933,480,5.378605
-555,480,5.494027
-351,480,5.60919
-444,480,5.720227
-96,480,5.829475
-123,480,5.9378
-327,480,6.048223
-372,480,6.175384
-123,480,6.29834
-894,480,6.4262
-39,480,6.555891
-618,480,6.676061
-81,480,6.790594
-540,480,6.92245
-906,480,7.049015
-333,480,7.178758
-120,480,7.304701
-378,480,7.444693
-372,480,7.576237
243,480,7.704799
-453,480,7.826696
-318,480,7.978457
-21,480,8.142456
-843,480,8.297186
156,480,8.441306
9,480,8.5812
-126,480,8.728044
-705,480,8.859093
399,480,9.003951
-816,480,9.133218
-858,480,9.255028
-318,480,9.382208
-828,480,9.515541
-372,480,9.643341
-729,480,9.772984
342,480,9.896479
-105,480,10.02084
-837,480,10.141207
-351,480,10.254067
-594,480,10.363756
-468,480,10.475631
-99,480,10.588252
-453,480,10.707054
-819,480,10.811406
-348,480,10.923797
-843,480,11.037847
-810,480,11.154769
75,480,11.269063
-276,480,11.380483
33,480,11.50069
-798,480,11.629764
3,480,11.756935
-483,480,11.880436
-102,480,12.011441
81,480,12.140837
-114,480,12.26862
81,480,12.390907
-744,480,12.522178
171,480,12.655918
-714,480,12.792716
-768,480,12.961802
150,480,13.204506
15,480,13.406683
-774,480,13.604359
-846,480,13.802638
-753,480,13.993345
-6,480,14.158777
-60,480,14.311507
378,480,14.469035
-33,480,14.629441
-738,480,14.781945
-120,480,14.945896
-732,480,15.088015
-687,480,15.217393
-381,480,15.341119
-723,480,15.454882
-72,480,15.566675
-717,480,15.677424
246,480,15.787531
-531,480,15.910439
-15,480,16.031763
-132,480,16.156849
-702,480,16.276861
459,480,16.390371
-594,480,16.517558
-555,480,16.633207
93,480,16.751869
-687,480,16.87168
192,480,16.99486
-678,480,17.116383
36,480,17.236817
-327,480,17.353235
-645,480,17.491524
-612,480,17.62517
-351,480,17.743746
375,4-258,480,86.842131
-120,480,90.630765
-168,480,94.449125
-189,480,98.083142
-180,480,101.846231
-117,480,105.574917
-255,480,110.229738
-141,480,114.05508
-189,480,117.837544
-219,480,121.613189
-93,480,125.424224
-138,480,128.89745
-198,480,132.61381
-129,480,136.314813
-168,480,140.079981
-111,480,143.794565
-201,480,147.564519
-159,480,151.278882
-138,480,154.887483
-177,480,158.626973
-171,480,162.682098
-150,480,168.197314
-132,480,173.519541
-129,480,177.821711
-120,480,182.386259
-210,480,186.902667
-123,480,191.243948
-120,480,195.747914
-177,480,199.686207
-72,480,203.509193
-156,480,207.233504
-171,480,210.81617
-159,480,214.550913
-168,480,218.226044
-207,480,222.132022
-162,480,225.743445
-144,480,230.230074
-144,480,234.024829
-183,480,237.814592
-111,480,241.605985
-159,480,245.528117
-102,480,249.166657
-144,480,253.035794
-168,480,256.802963
-225,480,260.602818
-138,480,264.187564
-150,480,268.104414
-102,480,271.744338
-117,480,275.511744
-132,480,279.16839
-51,480,282.948713
-90,480,286.714599
-96,480,291.237725
-126,480,294.798442
-129,480,298.680232
-156,480,302.455271
-102,480,306.073526
-81,480,309.748707
-153,480,313.4974
-120,480,317.257086
-237,480,320.729454
-96,480,324.523355
-123,480,328.307272
-138,480,332.095052
-171,480,335.810208
-60,480,339.519995
-135,480,343.461635
-93,480,347.295118
-126,480,351.79217
-102,480,355.422671
-90,480,359.302283
-60,480,362.990893
-96,480,366.764307
-126,480,370.35381
-99,480,374.27093
-105,480,377.901296
-63,480,381.657348
-84,480,385.28954
-198,480,389.256535
-156,480,392.90481
-81,480,396.592257
-84,480,400.234697
-126,480,404.099067
-129,480,408.107878
-102,480,412.400645
-132,480,416.027785
-105,480,419.866058
-132,480,423.580816
-102,480,427.398792
-111,480,430.953088
-6,480,434.775585
-57,480,438.510976
-135,480,442.14309
-132,480,445.893313
-90,480,449.689998
-75,480,453.50493
-99,480,457.13262
-159,480,460.858953
-57,480,464.742338
-69,480,469.011214
-75,480,549.558154
-87,480,553.584361
-87,480,557.614325
-135,480,561.503897
-66,480,565.573846
-138,480,569.238792
-90,480,573.158682
-108,480,576.97115
-96,480,580.853431
-99,480,584.570122
-24,480,588.675602
-183,480,592.786501
-75,480,596.461055
-30,480,600.137702
-36,480,603.702202
-99,480,607.292324
0,480,611.044035
-87,480,614.641691
-90,480,618.216821
-123,480,621.792354
-36,480,625.432527
-72,480,628.926423
-147,480,632.666634
-60,480,636.264102
-6,480,639.932187
-120,480,643.512422
-39,480,647.540498
-33,480,651.830066
-150,480,655.515033
-33,480,659.026726
-69,480,662.7834
-123,480,666.557231
-15,480,670.239549
-84,480,673.781787
-42,480,677.436756
-51,480,681.136817
-57,480,684.741687
0,480,688.322861
-36,480,692.057049
-39,480,695.743099
3,480,699.308313
-27,480,702.973491
-93,480,706.793968
-33,480,711.202151
-69,480,714.902537
-39,480,718.512241
-42,480,722.331247
-30,480,726.003745
-102,480,729.563622
-30,480,733.197391
27,480,736.92944
-21,480,740.527711
-48,480,744.074505
-60,480,747.719808
-69,480,751.495709
-36,480,754.999684
15,480,758.589715
-72,480,762.36585
-30,480,766.094031
-99,480,770.63068
-15,480,774.189221
-99,480,777.858238
45,480,781.636802
-30,480,785.210904
-78,480,788.858492
-51,480,792.608653
-36,480,796.25429
-12,480,799.771183
-51,480,803.475893
-6,480,807.174877
-24,480,810.836642
-33,480,814.37084
-21,480,818.082164
6,480,821.737985
-60,480,825.232559
-57,480,829.401381
-15,480,833.265708
-60,480,837.003554
6,480,840.548188
-60,480,844.106961
-9,480,847.859016
-81,480,851.516886
-87,480,855.095266
39,480,858.710735
-15,480,862.503431
-30,480,866.04638
-51,480,869.607604
-57,480,873.361895
-3,480,877.00458
-48,480,880.514886
-42,480,884.495581
27,480,888.663361
-69,480,892.762104
-3,480,896.42854
15,480,900.258965
-87,480,904.01295
-9,480,907.733099
-102,480,911.351969
9,480,915.011609
9,480,918.728025
0,480,999.206883
21,480,1002.922727
39,480,1006.498908
-18,480,1010.968713
33,480,1014.65257
0,480,1018.310097
78,480,1021.935799
3,480,1025.556021
0,480,1029.287341
-36,480,1032.966668
-66,480,1036.505461
93,480,1040.12248
-84,480,1043.882307
87,480,1047.506337
6,480,1051.148559
6,480,1054.837965
27,480,1058.492559
27,480,1062.532259
-33,480,1066.165602
45,480,1070.573178
24,480,1074.354445
-12,480,1077.973649
42,480,1081.647575
36,480,1085.25433
-45,480,1088.952389
9,480,1092.526292
45,480,1096.223198
54,480,1099.888541
27,480,1103.544464
-60,480,1107.094624
39,480,1110.757095
-54,480,1114.444233
-9,480,1118.019639
-3,480,1121.680517
-33,480,1125.419029
-30,480,1129.897045
18,480,1133.496502
33,480,1136.995978
15,480,1140.731531
-24,480,1144.80374
51,480,1148.428552
24,480,1151.970341
-114,480,1155.681357
66,480,1159.34187
30,480,1162.943693
9,480,1166.597587
63,480,1170.355218
42,480,1174.031157
93,480,1177.586596
-63,480,1181.253139
87,480,1185.009229
-54,480,1189.182698
9,480,1193.048822
51,480,1196.648298
54,480,1200.374087
-69,480,1203.925821
-3,480,1207.561499
99,480,1211.260472
12,480,1214.942132
15,480,1218.447963
39,480,1222.122712
63,480,1225.883732
27,480,1229.53207
75,480,1233.048121
18,480,1236.68721
51,480,1240.403411
39,480,1244.001601
21,480,1248.189219
-15,480,1252.788228
75,480,1256.571708
-114,480,1260.247778
66,480,1263.813821
60,480,1267.491425
-39,480,1271.258073
108,480,1274.969488
33,480,1278.519337
15,480,1282.210046
81,480,1286.170953
42,480,1289.808639
39,480,1293.520557
21,480,1297.226709
51,480,1300.938503
18,480,1304.613863
75,480,1308.62863
57,480,1312.880152
39,480,1316.695115
63,480,1320.320175
69,480,1323.863299
12,480,1327.566177
30,480,1331.33194
-30,480,1334.947678
12,480,1338.467464
66,480,1342.19943
69,480,1345.858285
30,480,1349.34983
-18,480,1352.950785
63,480,1356.696702
-126,480,1360.29044
33,480,1363.991923
81,480,1368.016481
54,480,1443.591091
69,480,1447.325196
75,480,1450.923366
-15,480,1454.582481
129,480,1458.336272
78,480,1462.040918
18,480,1465.641149
105,480,1469.28833
0,480,1472.998899
-18,480,1476.556218
69,480,1480.231718
111,480,1483.929581
48,480,1487.880193
129,480,1492.135731
66,480,1495.680031
90,480,1499.359118
78,480,1503.768604
63,480,1508.30756
69,480,1512.074683
117,480,1515.93188
75,480,1520.175396
96,480,1523.964465
57,480,1527.548716
63,480,1531.222233
66,480,1535.413082
99,480,1540.050107
66,480,1544.648108
111,480,1550.169617
51,480,1554.868159
48,480,1559.523627
93,480,1564.242645
123,480,1568.954469
99,480,1573.326632
21,480,1577.690213
57,480,1581.210065
57,480,1584.792201
120,480,1588.380675
129,480,1591.895484
45,480,1595.569323
117,480,1599.169842
111,480,1602.782381
66,480,1606.367788
165,480,1610.852817
114,480,1614.398833
141,480,1618.136523
96,480,1621.77131
78,480,1625.366385
129,480,1628.911517
129,480,1632.51199
69,480,1636.164602
78,480,1640.018356
-3,480,1643.568634
105,480,1647.511983
51,480,1651.13337
99,480,1654.758764
75,480,1658.293939
69,480,1661.970085
90,480,1665.614793
123,480,1669.932872
63,480,1673.586898
156,480,1677.174874
159,480,1680.820303
171,480,1684.498639
81,480,1688.055976
162,480,1691.747862
102,480,1695.355705
87,480,1698.974828
90,480,1702.537978
135,480,1706.095201
180,480,1709.719588
87,480,1713.664444
162,480,1717.342129
156,480,1720.876392
96,480,1724.652436
60,480,1728.949303
90,480,1732.875477
48,480,1736.546687
108,480,1740.165511
111,480,1743.890373
114,480,1747.559662
60,480,1751.139081
150,480,1754.795541
132,480,1758.584946
99,480,1762.211569
96,480,1765.768365
132,480,1769.44981
162,480,1773.278084
42,480,1776.839768
147,480,1780.491849
117,480,1784.207311
165,480,1788.244486
111,480,1792.336064
120,480,1795.959536
126,480,1799.639977
69,480,1803.395866
195,480,1806.96923
183,480,1810.566137
174,480,1814.265953
132,480,1818.021013
135,480,1821.5171
201,480,1897.525628
159,480,1901.257881
105,480,1905.075753
111,480,1909.267586
129,480,1913.310556
168,480,1916.927794
132,480,1920.640737
144,480,1924.293854
126,480,1927.894551
147,480,1931.557265
126,480,1935.38508
144,480,1938.957099
186,480,1942.534555
207,480,1946.216266
168,480,1949.916638
177,480,1953.509495
123,480,1957.050449
150,480,1960.82083
117,480,1964.56568
258,480,1968.693429
132,480,1972.667254
171,480,1976.332172
174,480,1980.100405
3,480,1983.627755
237,480,1987.32416
159,480,1991.143848
171,480,1994.887418
141,480,1998.421668
147,480,2002.113147
144,480,2005.902942
96,480,2009.567841
153,480,2013.160208
144,480,2016.831661
51,480,2020.568683
123,480,2024.241499
168,480,2028.15873
171,480,2032.344808
138,480,2036.175566
186,480,2039.92906
210,480,2043.629783
141,480,2047.330744
150,480,2051.134573
237,480,2054.821674
117,480,2058.417091
201,480,2062.124229
198,480,2065.866548
135,480,2069.492468
165,480,2073.150495
234,480,2076.867244
207,480,2080.602345
114,480,2084.270637
162,480,2088.279006
75,480,2092.349038
267,480,2096.137355
159,480,2099.702443
276,480,2103.299089
162,480,2107.068578
267,480,2110.749258
111,480,2114.391569
201,480,2118.006751
177,480,2121.760727
168,480,2125.407073
243,480,2129.120475
186,480,2132.836106
177,480,2136.567384
201,480,2140.183102
198,480,2143.901129
78,480,2147.859864
180,480,2152.238318
186,480,2156.008837
264,480,2159.636262
81,480,2163.29972
267,480,2167.0504
162,480,2170.678552
153,480,2174.384819
123,480,2178.083778
213,480,2181.768092
183,480,2185.292368
123,480,2189.069042
288,480,2192.774069
153,480,2196.468327
30,480,2200.033779
210,480,2203.762919
204,480,2207.696428
147,480,2212.019131
249,480,2215.667484
171,480,2219.318719
195,480,2223.055821
198,480,2226.714854
168,480,2230.348797
204,480,2234.070138
195,480,2237.761432
147,480,2241.330357
183,480,2245.075217
246,480,2248.835174
210,480,2252.541971
243,480,2256.046044
174,480,2259.731966
288,480,2263.555794
261,480,2267.163536
201,480,2344.333879
297,480,2347.981992
225,480,2351.629793
147,480,2355.24702
279,480,2358.891459
141,480,2362.455328
252,480,2366.152008
171,480,2369.786191
129,480,2373.485305
213,480,2377.005575
273,480,2380.711863
201,480,2384.35342
222,480,2388.231637
141,480,2392.41216
231,480,2396.038778
336,480,2399.718112
225,480,2403.30434
339,480,2406.866106
156,480,2410.695682
195,480,2414.317912
147,480,2417.850756
120,480,2421.53064
318,480,2425.317436
237,480,2428.951356
219,480,2432.537469
309,480,2436.148072
285,480,2439.892036
225,480,2443.411925
156,480,2447.250359
255,480,2451.777724
300,480,2455.528448
210,480,2459.134239
282,480,2462.679239
333,480,2466.378879
177,480,2470.126966
201,480,2473.606969
141,480,2477.234756
270,480,2480.97174
222,480,2484.699003
204,480,2488.639959
222,480,2492.298188
195,480,2496.090682
330,480,2499.809207
90,480,2503.313048
228,480,2506.950761
144,480,2511.477005
312,480,2515.359397
285,480,2518.904868
231,480,2522.562155
201,480,2526.328943
231,480,2530.065287
216,480,2533.527765
288,480,2537.165816
201,480,2540.992286
162,480,2544.684052
264,480,2548.185315
225,480,2551.838947
333,480,2555.505287
147,480,2559.075176
297,480,2562.764855
369,480,2566.504926
252,480,2571.057477
309,480,2574.687299
126,480,2578.230186
360,480,2581.977968
300,480,2585.7268
345,480,2589.280189
306,480,2592.87569
276,480,2596.606653
228,480,2600.235181
288,480,2603.815065
282,480,2607.470739
264,480,2611.175802
255,480,2614.768311
345,480,2618.455998
255,480,2622.12562
288,480,2625.824651
282,480,2630.269871
336,480,2634.279884
129,480,2637.898213
339,480,2641.619088
189,480,2645.342998
393,480,2648.942836
249,480,2652.611069
204,480,2656.305665
99,480,2659.977289
363,480,2663.667798
294,480,2667.329635
279,480,2671.084541
387,480,2674.637941
276,480,2678.294781
177,480,2681.943588
138,480,2685.549644
186,480,2690.007972
321,480,2693.725584
288,480,2697.380787
399,480,2701.089951
258,480,2704.713413
297,480,2708.387704
270,480,2712.102972
324,480,2789.373014
408,480,2793.257047
258,480,2796.988818
192,480,2800.532896
291,480,2804.233821
285,480,2808.247005
207,480,2812.426984
414,480,2815.960162
246,480,2819.641829
216,480,2823.290833
159,480,2826.903656
366,480,2830.452945
165,480,2834.167385
264,480,2837.842293
387,480,2841.497828
315,480,2845.073101
210,480,2848.817863
336,480,2852.363147
312,480,2856.035968
327,480,2859.731907
333,480,2863.451406
396,480,2867.013659
213,480,2871.532432
333,480,2875.145219
282,480,2878.861228
264,480,2882.489599
339,480,2886.192939
372,480,2889.87096
288,480,2893.553806
252,480,2897.091071
243,480,2900.792122
213,480,2904.478574
306,480,2908.104581
321,480,2911.650204
303,480,2915.401914
411,480,2919.076227
240,480,2922.642439
264,480,2926.278271
288,480,2930.83455
333,480,2934.554799
261,480,2938.148737
396,480,2941.834843
381,480,2945.628509
372,480,2949.260019
291,480,2952.807956
228,480,2956.48645
294,480,2960.281818
405,480,2963.901855
357,480,2967.390517
321,480,2971.025657
402,480,2974.757869
354,480,2978.258171
231,480,2981.875229
369,480,2985.658963
321,480,2990.058522
309,480,2993.780912
297,480,2997.368639
291,480,3001.04566
249,480,3004.823082
312,480,3008.35055
315,480,3011.975237
363,480,3015.662689
102,480,3019.365554
357,480,3022.917695
369,480,3026.552288
357,480,3030.246893
339,480,3033.887693
300,480,3037.438588
348,480,3041.21962
411,480,3045.014547
255,480,3049.293095
369,480,3053.199061
264,480,3056.882028
309,480,3060.710663
312,480,3064.350051
201,480,3067.876981
309,480,3071.567821
345,480,3075.289228
399,480,3078.933594
393,480,3082.576116
378,480,3086.259412
333,480,3089.954795
384,480,3093.558361
210,480,3097.207721
351,480,3100.962415
381,480,3104.575599
357,480,3108.562979
390,480,3112.750735
246,480,3116.420307
129,480,3120.100508
357,480,3123.811105
384,480,3127.453524
312,480,3131.182447
420,480,3134.83537
375,480,3138.443823
255,480,3142.20535
327,480,3145.776446
324,480,3149.29479
420,480,3153.005776
348,480,3156.68005
279,480,3232.745584
327,480,3236.381825
321,480,3240.021128
330,480,3243.703207
375,480,3247.399769
360,480,3251.005756
